nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,poi_total_count,poi_density_per_km2,poi_log1p_total_count,poi_log1p_density_per_km2,poi_named_count,poi_named_share,poi_with_any_detected_tag_count,poi_with_any_detected_tag_share,poi_with_valid_coordinate_count,poi_with_valid_coordinate_share,poi_unique_raw_type_count,poi_unique_semantic_category_count,poi_semantic_entropy,poi_semantic_entropy_norm,poi_semantic_hhi,poi_mixed_use_index,poi_dominant_semantic_category,poi_dominant_semantic_category_label,poi_dominant_semantic_category_share,poi_food_drink_count,poi_food_drink_share,poi_food_drink_density_per_km2,poi_retail_count,poi_retail_share,poi_retail_density_per_km2,poi_education_count,poi_education_share,poi_education_density_per_km2,poi_healthcare_count,poi_healthcare_share,poi_healthcare_density_per_km2,poi_transport_count,poi_transport_share,poi_transport_density_per_km2,poi_recreation_green_count,poi_recreation_green_share,poi_recreation_green_density_per_km2,poi_culture_tourism_count,poi_culture_tourism_share,poi_culture_tourism_density_per_km2,poi_public_service_count,poi_public_service_share,poi_public_service_density_per_km2,poi_emergency_safety_count,poi_emergency_safety_share,poi_emergency_safety_density_per_km2,poi_finance_count,poi_finance_share,poi_finance_density_per_km2,poi_accommodation_count,poi_accommodation_share,poi_accommodation_density_per_km2,poi_religion_count,poi_religion_share,poi_religion_density_per_km2,poi_office_work_count,poi_office_work_share,poi_office_work_density_per_km2,poi_industrial_logistics_count,poi_industrial_logistics_share,poi_industrial_logistics_density_per_km2,poi_other_count,poi_other_share,poi_other_density_per_km2,poi_commercial_activity_count,poi_commercial_activity_share,poi_commercial_activity_density_per_km2,poi_daily_activity_count,poi_daily_activity_share,poi_daily_activity_density_per_km2,poi_social_infrastructure_count,poi_social_infrastructure_share,poi_social_infrastructure_density_per_km2,poi_mobility_access_count,poi_mobility_access_share,poi_mobility_access_density_per_km2,poi_recreation_environment_count,poi_recreation_environment_share,poi_recreation_environment_density_per_km2,poi_safety_public_service_count,poi_safety_public_service_share,poi_safety_public_service_density_per_km2,poi_employment_industrial_count,poi_employment_industrial_share,poi_employment_industrial_density_per_km2,poi_osm_tag_amenity_count,poi_osm_tag_amenity_share,poi_osm_tag_highway_count,poi_osm_tag_highway_share,poi_osm_tag_leisure_count,poi_osm_tag_leisure_share,poi_osm_tag_public_transport_count,poi_osm_tag_public_transport_share,poi_osm_tag_railway_count,poi_osm_tag_railway_share,poi_osm_tag_shop_count,poi_osm_tag_shop_share,poi_osm_tag_tourism_count,poi_osm_tag_tourism_share
QN0707,Flushing-Willets Point,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),3.5779876065908205,656,183.34328458589889,6.48768401848461,5.216799696492375,424,0.6463414634146342,656,1.0,656,1.0,35,12,1.814287225290457,0.6699607062498396,0.21615203004164193,0.783847969958358,transport,Transport & Mobility Infrastructure,0.3323170731707317,182,0.2774390243902439,50.86658200401463,42,0.06402439024390244,11.738442000926453,10,0.01524390243902439,2.794867143077727,22,0.03353658536585366,6.148707714770999,218,0.3323170731707317,60.928103719094445,73,0.11128048780487805,20.402530144467406,3,0.004573170731707317,0.838460142923318,2,0.003048780487804878,0.5589734286155453,2,0.003048780487804878,0.5589734286155453,24,0.036585365853658534,6.707681143386544,16,0.024390243902439025,4.471787428924363,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62,0.09451219512195122,17.328176287081906,264,0.4024390243902439,73.78449257725198,474,0.7225609756097561,132.47670258188424,37,0.056402439024390245,10.341008429387589,218,0.3323170731707317,60.928103719094445,76,0.11585365853658537,21.240990287390723,4,0.006097560975609756,1.1179468572310907,0,0.0,0.0,330,0.5030487804878049,89,0.13567073170731708,74,0.11280487804878049,152,0.23170731707317074,24,0.036585365853658534,73,0.11128048780487805,35,0.053353658536585365
QN0761,Fort Totten,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),0.646011685986451,11,17.02755575265353,2.4849066497880004,2.891901462448762,1,0.09090909090909091,11,1.0,11,1.0,3,2,0.47413931305783735,0.1750851268801652,0.7024793388429753,0.2975206611570247,transport,Transport & Mobility Infrastructure,0.8181818181818182,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.8181818181818182,13.931636524898344,2,0.18181818181818182,3.0959192277551875,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,0.8181818181818182,13.931636524898344,0,0.0,0.0,9,0.8181818181818182,13.931636524898344,2,0.18181818181818182,3.0959192277551875,0,0.0,0.0,0,0.0,0.0,9,0.8181818181818182,0,0.0,2,0.18181818181818182,0,0.0,0,0.0,0,0.0,0,0.0
QN0791,Kissena Park,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),1.0228852614623196,10,9.776267560746717,2.3978952727983707,2.3773462681193003,6,0.6,10,1.0,10,1.0,4,2,0.6931471805599453,0.2559580248098155,0.5,0.5,transport,Transport & Mobility Infrastructure,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.5,4.888133780373359,5,0.5,4.888133780373359,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.5,4.888133780373359,0,0.0,0.0,5,0.5,4.888133780373359,5,0.5,4.888133780373359,0,0.0,0.0,0,0.0,0.0,2,0.2,3,0.3,5,0.5,3,0.3,0,0.0,0,0.0,0,0.0
QN0801,Kew Gardens Hills,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.185238730963514,313,98.26578992567993,5.749392985908253,4.5978009993636135,179,0.5718849840255591,313,1.0,313,1.0,29,9,1.7842216073464388,0.6588583943607244,0.2124447529320499,0.7875552470679501,transport,Transport & Mobility Infrastructure,0.35782747603833864,44,0.14057507987220447,13.813721267507722,18,0.05750798722044728,5.651067791253158,12,0.038338658146964855,3.767378527502106,12,0.038338658146964855,3.767378527502106,112,0.35782747603833864,35.162199590019654,64,0.20447284345047922,20.09268548001123,2,0.006389776357827476,0.627896421250351,0,0.0,0.0,0,0.0,0.0,10,0.03194888178913738,3.1394821062517546,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,0.12460063897763578,12.243980214381844,72,0.23003194888178913,22.604271165012634,198,0.6325878594249201,62.161745703784746,26,0.08306709265175719,8.162653476254562,112,0.35782747603833864,35.162199590019654,66,0.2108626198083067,20.720581901261582,0,0.0,0.0,0,0.0,0.0,131,0.4185303514376997,57,0.18210862619808307,64,0.20447284345047922,96,0.30670926517571884,0,0.0,20,0.06389776357827476,2,0.006389776357827476
QN0802,Pomonok-Electchester-Hillcrest,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.4331601890578494,249,72.52792945508675,5.521460917862246,4.297665326626107,168,0.6746987951807228,249,1.0,249,1.0,29,11,1.796761552922029,0.6634890122017402,0.22065773132691405,0.779342268673086,transport,Transport & Mobility Infrastructure,0.3855421686746988,29,0.11646586345381527,8.44702792850408,19,0.07630522088353414,5.534259677295776,9,0.03614457831325301,2.621491426087473,12,0.04819277108433735,3.495321901449964,96,0.3855421686746988,27.962575211599713,30,0.12048192771084337,8.73830475362491,1,0.004016064257028112,0.29127682512083036,1,0.004016064257028112,0.29127682512083036,2,0.008032128514056224,0.5825536502416607,4,0.01606425702811245,1.1651073004833215,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,46,0.18473895582329317,13.398733955558196,52,0.20883534136546184,15.146394906283177,165,0.6626506024096386,48.060676144937005,23,0.09236947791164658,6.699366977779098,96,0.3855421686746988,27.962575211599713,31,0.12449799196787148,9.02958157874574,3,0.012048192771084338,0.873830475362491,0,0.0,0.0,77,0.3092369477911647,74,0.2971887550200803,30,0.12048192771084337,120,0.4819277108433735,0,0.0,21,0.08433734939759036,1,0.004016064257028112
QN0803,Fresh Meadows-Utopia,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.082376394883484,272,88.24360336119229,5.60947179518496,4.491369747068203,181,0.6654411764705882,272,1.0,272,1.0,28,10,1.7815941145404324,0.6578881417395074,0.1993944636678201,0.8006055363321799,recreation_green,"Recreation, Parks & Green Space",0.2610294117647059,67,0.24632352941176472,21.736475827940748,14,0.051470588235294115,4.541950173002545,7,0.025735294117647058,2.2709750865012723,5,0.01838235294117647,1.622125061786623,59,0.21691176470588236,19.14107572908215,71,0.2610294117647059,23.034175877370046,0,0.0,0.0,1,0.003676470588235294,0.3244250123573246,0,0.0,0.0,10,0.03676470588235294,3.244250123573246,1,0.003676470588235294,0.3244250123573246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37,0.13602941176470587,12.00372545722101,92,0.3382352941176471,29.847101136873864,152,0.5588235294117647,49.31260187831334,13,0.04779411764705882,4.21752516064522,59,0.21691176470588236,19.14107572908215,71,0.2610294117647059,23.034175877370046,1,0.003676470588235294,0.3244250123573246,0,0.0,0.0,92,0.3382352941176471,53,0.1948529411764706,71,0.2610294117647059,90,0.33088235294117646,0,0.0,18,0.0661764705882353,1,0.003676470588235294
QN0804,Jamaica Estates-Holliswood,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.659432505741493,207,56.56614780440024,5.337538079701318,4.052934683202449,176,0.8502415458937198,207,1.0,207,1.0,26,8,1.8490597084884473,0.6828011193204089,0.18775233961119278,0.8122476603888072,transport,Transport & Mobility Infrastructure,0.3188405797101449,41,0.19806763285024154,11.203922995074443,29,0.14009661835748793,7.924726020906313,5,0.024154589371980676,1.366332072570054,19,0.09178743961352658,5.192061875766205,66,0.3188405797101449,18.03558335792471,14,0.06763285024154589,3.8257298031961513,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,0.057971014492753624,3.2791969741681295,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,0.10144927536231885,5.7385947047942265,82,0.3961352657004831,22.407845990148886,160,0.7729468599033816,43.72262632224173,24,0.11594202898550725,6.558393948336259,66,0.3188405797101449,18.03558335792471,14,0.06763285024154589,3.8257298031961513,0,0.0,0.0,0,0.0,0.0,89,0.42995169082125606,44,0.21256038647342995,14,0.06763285024154589,65,0.3140096618357488,11,0.05314009661835749,31,0.1497584541062802,0,0.0
QN0805,Jamaica Hills-Briarwood,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),2.566933287750592,195,75.96613473771998,5.278114659230517,4.343365516508475,124,0.6358974358974359,195,1.0,195,1.0,28,9,1.8182243660066344,0.6714145717337864,0.2045233399079553,0.7954766600920447,transport,Transport & Mobility Infrastructure,0.3384615384615385,30,0.15384615384615385,11.68709765195692,18,0.09230769230769231,7.012258591174152,11,0.05641025641025641,4.285269139050871,9,0.046153846153846156,3.506129295587076,66,0.3384615384615385,25.711614834305223,11,0.05641025641025641,4.285269139050871,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.020512820512820513,1.5582796869275894,3,0.015384615384615385,1.168709765195692,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,43,0.2205128205128205,16.751506634471585,55,0.28205128205128205,21.426345695254355,134,0.6871794871794872,52.20236951207424,20,0.10256410256410256,7.791398434637947,66,0.3384615384615385,25.711614834305223,11,0.05641025641025641,4.285269139050871,0,0.0,0.0,0,0.0,0.0,70,0.358974358974359,42,0.2153846153846154,11,0.05641025641025641,85,0.4358974358974359,9,0.046153846153846156,20,0.10256410256410256,3,0.015384615384615385
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),0.8550648941983724,9,10.525516906453685,2.302585092994046,2.4445634387622937,4,0.4444444444444444,9,1.0,9,1.0,3,2,0.5297061990576545,0.19560427603670621,0.654320987654321,0.345679012345679,transport,Transport & Mobility Infrastructure,0.7777777777777778,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.7777777777777778,8.186513149463977,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.2222222222222222,2.3390037569897077,0,0.0,0.0,7,0.7777777777777778,8.186513149463977,0,0.0,0.0,7,0.7777777777777778,8.186513149463977,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.3333333333333333,4,0.4444444444444444,0,0.0,6,0.6666666666666666,0,0.0,0,0.0,0,0.0
QN0891,Cunningham Park,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),1.978252575206338,47,23.758341371095018,3.871201010907891,3.2091624573292474,25,0.5319148936170213,47,1.0,47,1.0,6,3,1.0179493281856835,0.3758975102349896,0.38433680398370307,0.6156631960162969,recreation_green,"Recreation, Parks & Green Space",0.48936170212765956,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,0.3404255319148936,8.087945998670644,23,0.48936170212765956,11.626422373089051,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.1702127659574468,4.043972999335322,0,0.0,0.0,16,0.3404255319148936,8.087945998670644,0,0.0,0.0,16,0.3404255319148936,8.087945998670644,23,0.48936170212765956,11.626422373089051,0,0.0,0.0,0,0.0,0.0,4,0.0851063829787234,12,0.2553191489361702,23,0.48936170212765956,20,0.425531914893617,0,0.0,0,0.0,0,0.0
QN0901,Kew Gardens,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.8834916275128712,217,115.21155540603382,5.384495062789089,4.755412283587461,152,0.7004608294930875,217,1.0,217,1.0,24,8,1.6869313473090863,0.6229320810310254,0.22589139714158296,0.774108602858417,transport,Transport & Mobility Infrastructure,0.3456221198156682,41,0.1889400921658986,21.768081896992566,16,0.07373271889400922,8.49486122809466,5,0.02304147465437788,2.6546441337795814,16,0.07373271889400922,8.49486122809466,75,0.3456221198156682,39.81966200669372,9,0.041474654377880185,4.778359440803246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.013824884792626729,1.5927864802677487,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,52,0.23963133640552994,27.608298991307645,60,0.2764976958525346,31.855729605354977,153,0.7050691244239631,81.23211049365518,21,0.0967741935483871,11.149505361874242,75,0.3456221198156682,39.81966200669372,9,0.041474654377880185,4.778359440803246,0,0.0,0.0,0,0.0,0.0,84,0.3870967741935484,42,0.1935483870967742,9,0.041474654377880185,94,0.43317972350230416,27,0.12442396313364056,18,0.08294930875576037,0,0.0
QN0902,Richmond Hill,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2.8105962706980647,297,105.6715271048995,5.697093486505405,4.669754272695969,197,0.6632996632996633,297,1.0,297,1.0,29,9,1.662355789914055,0.6138570803589445,0.23384235168746953,0.7661576483125305,transport,Transport & Mobility Infrastructure,0.32996632996632996,41,0.13804713804713806,14.58765188990195,35,0.11784511784511785,12.452873564550446,8,0.026936026936026935,2.8463711004686734,16,0.05387205387205387,5.692742200937347,98,0.32996632996632996,34.86804598074125,6,0.020202020202020204,2.134778325351505,0,0.0,0.0,0,0.0,0.0,1,0.003367003367003367,0.35579638755858417,4,0.013468013468013467,1.4231855502343367,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,88,0.2962962962962963,31.31008210515541,80,0.26936026936026936,28.463711004686733,198,0.6666666666666666,70.44768473659967,24,0.08080808080808081,8.53911330140602,98,0.32996632996632996,34.86804598074125,6,0.020202020202020204,2.134778325351505,1,0.003367003367003367,0.35579638755858417,0,0.0,0.0,81,0.2727272727272727,71,0.23905723905723905,6,0.020202020202020204,163,0.5488215488215489,27,0.09090909090909091,41,0.13804713804713806,0,0.0
QN0903,South Richmond Hill,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.4716224758355723,161,109.4030586265583,5.087596335232384,4.704137838409929,112,0.6956521739130435,161,1.0,161,1.0,21,9,1.687144109602279,0.6230106476296453,0.2208633926160256,0.7791366073839744,transport,Transport & Mobility Infrastructure,0.32919254658385094,28,0.17391304347826086,19.026618891575357,22,0.13664596273291926,14.949486271952066,3,0.018633540372670808,2.0385663098116455,10,0.062111801242236024,6.795221032705485,53,0.32919254658385094,36.01467147333907,4,0.024844720496894408,2.718088413082194,0,0.0,0.0,1,0.006211180124223602,0.6795221032705485,0,0.0,0.0,1,0.006211180124223602,0.6795221032705485,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,0.2422360248447205,26.50136202755139,51,0.3167701863354037,34.65562726679797,116,0.7204968944099379,78.82456397938363,14,0.08695652173913043,9.513309445787678,53,0.32919254658385094,36.01467147333907,4,0.024844720496894408,2.718088413082194,1,0.006211180124223602,0.6795221032705485,0,0.0,0.0,46,0.2857142857142857,49,0.30434782608695654,4,0.024844720496894408,88,0.546583850931677,0,0.0,24,0.14906832298136646,0,0.0
QN0904,Ozone Park (North),Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.6794222401837813,131,78.00301607632903,4.882801922586371,4.369486029919633,96,0.732824427480916,131,1.0,131,1.0,22,9,1.7574734049245901,0.6489811024216895,0.21939280927684865,0.7806071907231513,transport,Transport & Mobility Infrastructure,0.366412213740458,27,0.20610687022900764,16.076957511915143,12,0.0916030534351145,7.145314449740064,8,0.061068702290076333,4.763542966493375,3,0.022900763358778626,1.786328612435016,48,0.366412213740458,28.581257798960255,8,0.061068702290076333,4.763542966493375,0,0.0,0.0,0,0.0,0.0,1,0.007633587786259542,0.5954428708116719,3,0.022900763358778626,1.786328612435016,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,0.16030534351145037,12.504300287045112,42,0.32061068702290074,25.008600574090224,98,0.7480916030534351,58.35340133954385,11,0.08396946564885496,6.549871578928392,48,0.366412213740458,28.581257798960255,8,0.061068702290076333,4.763542966493375,1,0.007633587786259542,0.5954428708116719,0,0.0,0.0,54,0.4122137404580153,32,0.24427480916030533,8,0.061068702290076333,54,0.4122137404580153,6,0.04580152671755725,14,0.10687022900763359,0,0.0
QN0905,Woodhaven,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2.2031136170989214,156,70.80887648700666,5.056245805348308,4.274008096365612,127,0.8141025641025641,156,1.0,156,1.0,24,8,1.6968825148399,0.626606742426432,0.22419460880999345,0.7758053911900066,food_drink,"Food, Drink & Nightlife Support",0.3269230769230769,51,0.3269230769230769,23.14905577459833,13,0.08333333333333333,5.900739707250555,5,0.03205128205128205,2.269515272019444,9,0.057692307692307696,4.085127489634999,42,0.2692307692307692,19.063928284963332,4,0.02564102564102564,1.8156122176155554,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.02564102564102564,1.8156122176155554,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,28,0.1794871794871795,12.709285523308887,68,0.4358974358974359,30.86540769946444,120,0.7692307692307693,54.46836652846666,14,0.08974358974358974,6.354642761654444,42,0.2692307692307692,19.063928284963332,4,0.02564102564102564,1.8156122176155554,0,0.0,0.0,0,0.0,0.0,69,0.4423076923076923,29,0.1858974358974359,4,0.02564102564102564,60,0.38461538461538464,21,0.1346153846153846,17,0.10897435897435898,0,0.0
QN1001,South Ozone Park,Queens,4.0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),7.598687719546116,490,64.48481870620532,6.19644412779452,4.181818340299338,323,0.6591836734693878,490,1.0,490,1.0,30,10,1.7000741944628421,0.6277853319598325,0.22741357767596837,0.7725864223240316,transport,Transport & Mobility Infrastructure,0.35918367346938773,83,0.16938775510204082,10.922938678806206,69,0.14081632653061224,9.08051528720034,14,0.02857142857142857,1.842423391605866,17,0.03469387755102041,2.2372284040928374,176,0.35918367346938773,23.161894065902317,14,0.02857142857142857,1.842423391605866,0,0.0,0.0,1,0.0020408163265306124,0.13160167082899044,0,0.0,0.0,7,0.014285714285714285,0.921211695802933,3,0.006122448979591836,0.3948050124869713,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,106,0.2163265306122449,13.949777107872986,162,0.3306122448979592,21.31947067429645,359,0.7326530612244898,47.24499982760757,32,0.0653061224489796,4.211253466527694,176,0.35918367346938773,23.161894065902317,14,0.02857142857142857,1.842423391605866,1,0.0020408163265306124,0.13160167082899044,0,0.0,0.0,150,0.30612244897959184,123,0.2510204081632653,15,0.030612244897959183,229,0.4673469387755102,30,0.061224489795918366,79,0.16122448979591836,3,0.006122448979591836
QN1002,Ozone Park,Queens,4.0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),2.331279095376266,178,76.35293446976627,5.187385805840755,4.348378513853004,116,0.651685393258427,178,1.0,178,1.0,25,9,1.5730464037910854,0.5808778593361511,0.2672642343138492,0.7327357656861508,transport,Transport & Mobility Infrastructure,0.4044943820224719,27,0.15168539325842698,11.581624891481399,11,0.06179775280898876,4.718439770603533,4,0.02247191011235955,1.7157962802194666,3,0.016853932584269662,1.2868472101646,72,0.4044943820224719,30.8843330439504,10,0.056179775280898875,4.289490700548666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.011235955056179775,0.8578981401097333,1,0.0056179775280898875,0.42894907005486665,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,48,0.2696629213483146,20.5895553626336,41,0.2303370786516854,17.586911872249534,117,0.6573033707865169,50.18704119641939,7,0.03932584269662921,3.0026434903840666,72,0.4044943820224719,30.8843330439504,10,0.056179775280898875,4.289490700548666,0,0.0,0.0,0,0.0,0.0,49,0.2752808988764045,43,0.24157303370786518,10,0.056179775280898875,96,0.5393258426966292,30,0.16853932584269662,12,0.06741573033707865,1,0.0056179775280898875
QN1003,Howard Beach-Lindenwood,Queens,4.0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4.884408696003948,190,38.899283787501965,5.25227342804663,3.6863583735467906,117,0.6157894736842106,190,1.0,190,1.0,24,8,1.399104551634853,0.5166464606399838,0.3790581717451524,0.6209418282548476,transport,Transport & Mobility Infrastructure,0.5842105263157895,30,0.15789473684210525,6.141992176973995,8,0.042105263157894736,1.6378645805263985,7,0.03684210526315789,1.4331315079605986,8,0.042105263157894736,1.6378645805263985,111,0.5842105263157895,22.72537105480378,15,0.07894736842105263,3.0709960884869973,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.031578947368421054,1.228398435394799,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.02631578947368421,1.0236653628289991,44,0.23157894736842105,9.008255192895191,164,0.8631578947368421,33.57622390079117,15,0.07894736842105263,3.0709960884869973,111,0.5842105263157895,22.72537105480378,15,0.07894736842105263,3.0709960884869973,0,0.0,0.0,0,0.0,0.0,113,0.5947368421052631,46,0.24210526315789474,16,0.08421052631578947,51,0.26842105263157895,4,0.021052631578947368,10,0.05263157894736842,0,0.0
QN1091,Spring Creek Park,Queens,4.0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),1.1001188725265338,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
QN1101,Auburndale,Queens,4.0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),5.15004658292507,264,51.26167224880829,5.579729825986222,3.956263258218261,146,0.553030303030303,264,1.0,264,1.0,26,9,1.4508691955004491,0.5357615582273649,0.34776744719926533,0.6522325528007347,transport,Transport & Mobility Infrastructure,0.5454545454545454,19,0.07196969696969698,3.6892870179066573,11,0.041666666666666664,2.135903010367012,6,0.022727272727272728,1.1650380056547338,5,0.01893939393939394,0.9708650047122782,144,0.5454545454545454,27.960912135713613,23,0.08712121212121213,4.46597902167648,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.01893939393939394,0.9708650047122782,2,0.007575757575757576,0.38834600188491125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49,0.1856060606060606,9.514477046180327,37,0.14015151515151514,7.1844010348708585,185,0.7007575757575758,35.9220051743543,11,0.041666666666666664,2.135903010367012,144,0.5454545454545454,27.960912135713613,23,0.08712121212121213,4.46597902167648,0,0.0,0.0,0,0.0,0.0,81,0.3068181818181818,97,0.36742424242424243,23,0.08712121212121213,147,0.5568181818181818,4,0.015151515151515152,11,0.041666666666666664,2,0.007575757575757576
QN1102,Bayside,Queens,4.0,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),6.537895680245059,278,42.52132698293219,5.631211781821365,3.773251093418594,153,0.5503597122302158,278,1.0,278,1.0,33,12,1.6970291350041096,0.626660884762549,0.2663164432482791,0.7336835567517209,transport,Transport & Mobility Infrastructure,0.4568345323741007,40,0.14388489208633093,6.118176544306789,10,0.03597122302158273,1.5295441360766973,12,0.04316546762589928,1.8354529632920367,5,0.017985611510791366,0.7647720680383486,127,0.4568345323741007,19.425210528174055,38,0.1366906474820144,5.81226771709145,1,0.0035971223021582736,0.15295441360766973,2,0.007194244604316547,0.30590882721533946,1,0.0035971223021582736,0.15295441360766973,6,0.02158273381294964,0.9177264816460183,3,0.01079136690647482,0.45886324082300917,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,33,0.11870503597122302,5.047495649053101,59,0.21223021582733814,9.024310402852514,194,0.697841726618705,29.673156239887927,20,0.07194244604316546,3.0590882721533945,127,0.4568345323741007,19.425210528174055,39,0.14028776978417265,5.965222130699119,3,0.01079136690647482,0.45886324082300917,0,0.0,0.0,129,0.46402877697841727,60,0.2158273381294964,38,0.1366906474820144,94,0.3381294964028777,5,0.017985611510791366,13,0.046762589928057555,4,0.014388489208633094
