nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,pluto_avg_num_floors,pluto_building_area_to_lot_area_ratio,pluto_commercial_area_ratio,pluto_lot_area_commercial,pluto_lot_area_industrial,pluto_lot_area_mixed_use,pluto_lot_area_open_space,pluto_lot_area_parking,pluto_lot_area_public_facility,pluto_lot_area_ratio_commercial,pluto_lot_area_ratio_industrial,pluto_lot_area_ratio_mixed_use,pluto_lot_area_ratio_open_space,pluto_lot_area_ratio_parking,pluto_lot_area_ratio_public_facility,pluto_lot_area_ratio_residential,pluto_lot_area_ratio_transportation_utility,pluto_lot_area_ratio_unknown,pluto_lot_area_ratio_vacant,pluto_lot_area_residential,pluto_lot_area_transportation_utility,pluto_lot_area_unknown,pluto_lot_area_vacant,pluto_lot_count,pluto_lot_count_commercial,pluto_lot_count_industrial,pluto_lot_count_mixed_use,pluto_lot_count_open_space,pluto_lot_count_parking,pluto_lot_count_public_facility,pluto_lot_count_residential,pluto_lot_count_transportation_utility,pluto_lot_count_unknown,pluto_lot_count_vacant,pluto_office_area_ratio,pluto_parcel_count,pluto_parcel_density_per_km2,pluto_residential_area_ratio,pluto_retail_area_ratio,pluto_total_building_area,pluto_total_buildings,pluto_total_commercial_area,pluto_total_factory_area,pluto_total_garage_area,pluto_total_lot_area,pluto_total_office_area,pluto_total_other_area,pluto_total_residential_area,pluto_total_residential_units,pluto_total_retail_area,pluto_total_storage_area,pluto_total_units
BK5591,Prospect Park,Brooklyn,3.0,BK55,BK55 Prospect Park (JIA 55 Approximation),2.537303477292194,2.2857142857142856,0.0384499937369994,0.978451855858384,0.0,0.0,0.0,22128349.0,0.0,795906.0,0.0,0.0,0.0,0.962763884097552,0.0,0.0346284104583015,0.0,0.0026077054441463,0.0,0.0,0.0,59936.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.64091103512111,10.0,3.9411919344673674,0.0,0.0,883742.0,66.0,864699.0,0.0,0.0,22984191.0,566400.0,279256.0,0.0,0.0,0.0,0.0,5.0
BK5691,Barren Island-Floyd Bennett Field,Brooklyn,3.0,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),5.076621097032753,1.5,0.2798988592239006,0.9999958735013588,641048.0,0.0,0.0,7533550.0,0.0,55005829.0,0.0074041189020774,0.0,0.0,0.0870126729273718,0.0,0.6353185693167158,0.0,0.0024774798525159,0.0,0.267787159001319,0.0,214500.0,0.0,23184990.0,9.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0016656199115113,9.0,1.7728327223909686,0.0,0.0018969101603474,24233620.0,80.0,24233520.0,0.0,147187.0,86579917.0,40364.0,24000000.0,0.0,0.0,45969.0,0.0,2.0
BK5692,Jamaica Bay (West),Brooklyn,3.0,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),3.6910590686175624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BK5693,Shirley Chisholm State Park,Brooklyn,3.0,BK56,BK56 Jamaica Bay (West) (JIA 56 Approximation),1.6977314361951785,,0.0003324281323231,1.0,0.0,0.0,0.0,15949312.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5890213131949309,0.0,0.0,5302.0,6.0,5302.0,0.0,0.0,15949312.0,5302.0,0.0,0.0,0.0,0.0,0.0,1.0
BX0101,Mott Haven-Port Morris,Bronx,2.0,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),3.8044953328661077,3.2439536031589338,1.4578783536752795,0.3615072125535156,1249530.0,8345836.0,2221514.0,2163276.0,880026.0,1839971.0,0.0424631444387835,0.2836189923654492,0.0754943617638471,0.0735152427304298,0.0299061816426055,0.0625282741,0.2133636650084632,0.080392407806044,0.1011168133566848,0.0376009167876925,6278487.0,2365645.0,2975486.0,1106453.0,2317.0,148.0,239.0,330.0,40.0,113.0,95.0,1139.0,77.0,34.0,102.0,0.0659677521054558,2317.0,609.0163864794371,0.5920371059529222,0.0329419062139021,42899855.0,2466.0,15508607.0,4467732.0,1578614.0,29426224.0,2830007.0,2719320.0,25398306.0,27091.0,1413203.0,2381258.0,28785.0
BX0102,Melrose,Bronx,2.0,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),1.603670139587922,3.279725085910653,2.181558504694728,0.3501489075676492,833173.0,95552.0,1848899.0,541941.0,284960.0,2498752.0,0.0712357642484909,0.0081696355324426,0.1580796944731413,0.0463356125469637,0.0243638996705965,0.2136417147308484,0.4416110714156549,0.0108443122358229,0.0037727450760273,0.0219455500700111,5165080.0,126835.0,44126.0,256675.0,1622.0,121.0,13.0,226.0,43.0,59.0,82.0,1006.0,11.0,10.0,51.0,0.1583691524204529,1622.0,1011.4299443255755,0.6394328731959049,0.0664757682714576,25515493.0,1769.0,8934222.0,76862.0,716165.0,11695993.0,4040867.0,2021964.0,16315445.0,18261.0,1696162.0,181264.0,19481.0
BX0201,Hunts Point,Bronx,2.0,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),4.181744228853515,2.192876344086021,0.4767587518209526,0.6022027614932277,592519.0,16018453.0,603952.0,722497.0,1058762.0,923525.0,0.0153745719843439,0.4156438168671887,0.0156712333260004,0.0187472167727491,0.0274725579825928,0.0239634536476319,0.0447027877862815,0.1273683411879957,0.2762046829885673,0.0348513374566483,1722796.0,4908635.0,10644623.0,1343132.0,1329.0,43.0,330.0,61.0,9.0,82.0,34.0,511.0,82.0,70.0,107.0,0.069040813921814,1329.0,317.80996810614704,0.3188387458088997,0.0241851488713112,18373755.0,1468.0,11064726.0,4820981.0,716419.0,38538894.0,1268539.0,1241150.0,5858265.0,6410.0,444372.0,2568265.0,7572.0
BX0202,Longwood,Bronx,2.0,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),1.4290348657198775,3.130040322580645,1.950217407192709,0.2429418849522999,841048.0,301019.0,1620316.0,869403.0,212826.0,1466336.0,0.0842044138215508,0.0301375527248735,0.1622235104128183,0.0870432721910019,0.0213078071358417,0.1468072730039636,0.4292108564431722,0.0207622617556569,0.0006703930750077,0.0176326594361129,4287031.0,207377.0,6696.0,176118.0,1615.0,72.0,17.0,154.0,35.0,43.0,73.0,1148.0,16.0,2.0,55.0,0.0518880669197139,1615.0,1130.13337794697,0.7417899581926334,0.0552071109229208,19479103.0,1684.0,4732290.0,40219.0,544090.0,9988170.0,1010733.0,1825720.0,14449403.0,16104.0,1075385.0,236143.0,17066.0
BX0291,North & South Brother Islands,Bronx,2.0,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),0.08641051183938418,1.0,0.021862368762234,1.0,0.0,0.0,0.0,0.0,0.0,892110.0,0.0,0.0,0.0,0.0,0.0,0.7559549533518062,0.0,0.0,0.0282177085186974,0.2158273381294964,0.0,0.0,33300.0,254700.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9534883720930232,3.0,34.71799826364019,0.0,0.0,25800.0,12.0,25800.0,0.0,0.0,1180110.0,24600.0,1200.0,0.0,0.0,0.0,0.0,2.0
BX0301,Morrisania,Bronx,2.0,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1.2823712541704946,3.3059098101265825,2.059103882278144,0.231601859575733,348398.0,341205.0,1446044.0,497802.0,333540.0,1548079.0,0.0369789195597742,0.0362154554515031,0.1534829268706887,0.0528366411824831,0.0354018933230589,0.1643129088375242,0.467776359041472,0.015656904982524,0.0067168495987382,0.0306211411522332,4407169.0,147512.0,63283.0,288498.0,1484.0,34.0,30.0,176.0,38.0,73.0,82.0,917.0,16.0,14.0,104.0,0.0758017473174745,1484.0,1157.2311802637291,0.7557718440844233,0.0346751626515361,19399909.0,1445.0,4493055.0,273626.0,283194.0,9421530.0,1470547.0,1560476.0,14661905.0,15802.0,672695.0,232517.0,16550.0
BX0302,Claremont Village-Claremont (East),Bronx,2.0,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),0.9283415773190683,3.522613065326633,1.7700999835681803,0.3024034117442054,477122.0,1104829.0,804514.0,92088.0,187569.0,1268784.0,0.0703137445905787,0.162819287566418,0.1185616926395028,0.0135710617239557,0.0276421518167476,0.1869814305704052,0.3230640111471105,0.0699702237748531,0.0110230244421471,0.016053371728281,2192188.0,474791.0,74798.0,108932.0,476.0,31.0,43.0,47.0,9.0,37.0,49.0,204.0,26.0,11.0,19.0,0.0967362424640234,476.0,512.7423048040432,0.6758587410418112,0.0266174526694505,12011217.0,479.0,3632233.0,647927.0,149239.0,6785615.0,1161920.0,1095128.0,8117886.0,8712.0,319708.0,258311.0,9097.0
BX0303,Crotona Park East,Bronx,2.0,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),1.4831702323379004,2.943440514469453,1.567202642070467,0.2280861475506802,832582.0,515780.0,1080716.0,679193.0,306928.0,878405.0,0.0844417096702249,0.0523111777743317,0.1096078304695115,0.0688847682463098,0.0311290960718137,0.0890891467541623,0.4446046453275168,0.0555778626495371,0.0154618080632724,0.0488919549733195,4383732.0,547989.0,152451.0,482067.0,1709.0,47.0,30.0,124.0,31.0,48.0,68.0,1268.0,23.0,6.0,64.0,0.0631220242432682,1709.0,1152.2615292151106,0.7537187818155038,0.0461532378330006,15452372.0,1691.0,3524472.0,306521.0,249864.0,9859843.0,975385.0,850089.0,11646743.0,13458.0,713177.0,429436.0,14070.0
BX0391,Crotona Park,Bronx,2.0,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),0.5886440713209004,1.0,0.0113720866962909,1.0,0.0,0.0,0.0,5513500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696969696969697,4.0,6.795277817075632,0.0,0.0,62700.0,9.0,62700.0,0.0,1000.0,5513500.0,43700.0,18000.0,0.0,0.0,0.0,0.0,4.0
BX0401,Concourse-Concourse Village,Bronx,2.0,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),2.460773432988684,3.9257075471698113,2.268275480188687,0.3337721847880027,1656859.0,913541.0,2253433.0,1522329.0,1419184.0,2922300.0,0.0918640808211008,0.0506510235677201,0.1249409583054053,0.0844051028435766,0.0786862573556428,0.1620261008230047,0.268228740291006,0.0762149753634165,0.0267161484904925,0.0362666121386342,4837769.0,1374612.0,481852.0,654104.0,1435.0,87.0,30.0,156.0,19.0,49.0,79.0,895.0,36.0,18.0,66.0,0.0885185733626154,1435.0,583.149988846047,0.6546639844589827,0.0554526020140805,40910578.0,1385.0,13654813.0,599890.0,2665248.0,18035983.0,3621346.0,3634993.0,26782682.0,28389.0,2268598.0,864738.0,29542.0
BX0402,Highbridge,Bronx,2.0,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1.2115815435782,3.717189728958631,1.7785692806952416,0.1253606947335165,291767.0,42200.0,890731.0,923118.0,316812.0,469213.0,0.0342983247875626,0.0049607711154282,0.1047088297729024,0.1085160452732667,0.0372424601568967,0.0551577795588487,0.3884973824291368,0.1826106869116284,0.0058868600928534,0.0781208599014758,3304847.0,1553422.0,50078.0,664554.0,844.0,32.0,1.0,85.0,44.0,32.0,29.0,538.0,16.0,7.0,60.0,0.0148913768363557,844.0,696.6101493320784,0.856132157466409,0.0256465538608166,15129830.0,814.0,1896686.0,0.0,558152.0,8506742.0,225304.0,569838.0,12953134.0,13652.0,388028.0,155364.0,14051.0
BX0403,Mount Eden-Claremont (West),Bronx,2.0,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),1.2634405635255097,3.407472417251755,2.6553115336662527,0.2357646899112024,649947.0,209223.0,1117953.0,301018.0,264358.0,1335089.0,0.0805664356659259,0.0259349629574904,0.1385797433514254,0.037313730706174,0.0327694131979574,0.1654955896815978,0.4662935847277215,0.0293660094471229,0.0063024204874592,0.0173781097771251,3761692.0,236902.0,50843.0,140193.0,1090.0,76.0,13.0,105.0,26.0,36.0,63.0,697.0,25.0,9.0,40.0,0.0822756590420689,1090.0,862.7236068457859,0.7547323355045851,0.0387673727486846,21420977.0,1093.0,5050310.0,122883.0,482596.0,8067218.0,1762425.0,1468582.0,16167104.0,18951.0,830435.0,383389.0,19724.0
BX0491,Yankee Stadium-Macombs Dam Park,Bronx,2.0,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),0.2610027767368684,3.4,0.9481127136277308,1.0,0.0,0.0,0.0,1698518.0,388027.0,54353.0,0.0,0.0,0.0,0.7904594854831106,0.180580731422072,0.025294900857373,0.0,0.0036648822374443,0.0,0.0,0.0,7875.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.073411643667853,8.0,30.65101490496881,0.0,0.0,2037279.0,16.0,2037279.0,0.0,491389.0,2148773.0,149560.0,1396330.0,0.0,0.0,0.0,0.0,5.0
BX0492,Claremont Park,Bronx,2.0,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),0.17289655884062663,2.0,0.0061881563540838,1.0,0.0,0.0,0.0,1648310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3725490196078431,2.0,11.567610213940515,0.0,0.0,10200.0,7.0,10200.0,0.0,6400.0,1648310.0,3800.0,0.0,0.0,0.0,0.0,0.0,1.0
BX0501,University Heights (South)-Morris Heights,Bronx,2.0,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1.8233156427096187,3.2805582356995178,1.7705901606879797,0.1630466936269003,472817.0,207516.0,1851415.0,1242593.0,167211.0,2407572.0,0.034073320439553,0.0149545366692278,0.13342129526137,0.0895468425732272,0.0120499770186311,0.1735004710856329,0.4387601648778096,0.0382849139167934,0.0026956446666721,0.0627128334910825,6088437.0,531259.0,37406.0,870232.0,1579.0,66.0,4.0,97.0,33.0,34.0,45.0,1222.0,16.0,6.0,56.0,0.0899295549933413,1579.0,866.0047459766524,0.8228679274157574,0.0237734396113558,24569520.0,1680.0,4005979.0,15000.0,520044.0,13876458.0,2209526.0,587270.0,20217470.0,26261.0,584102.0,90037.0,26800.0
BX0502,Mount Hope,Bronx,2.0,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),1.1774962502054418,3.881145539906104,3.093383413607094,0.1738114184962873,725554.0,189016.0,1220733.0,265140.0,307393.0,790372.0,0.0960286028792142,0.0250166664394622,0.1615665883980405,0.035091838467426,0.0406841121747661,0.1046074019505789,0.4823808238733559,0.0360255826040621,0.0006130549739047,0.0179853282391888,3644678.0,272195.0,4632.0,135890.0,1155.0,82.0,19.0,132.0,26.0,39.0,61.0,737.0,27.0,5.0,27.0,0.0609093375483375,1155.0,980.8948434430116,0.8166773965694631,0.0359967238248809,23372377.0,1166.0,4062386.0,175708.0,508515.0,7555603.0,1423596.0,839414.0,19087692.0,22133.0,841329.0,269307.0,22905.0
BX0503,Fordham Heights,Bronx,2.0,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),0.6851418456089123,3.7291987673343607,2.8292895697569085,0.2185424007053388,718905.0,20259.0,814874.0,52231.0,91266.0,598436.0,0.1565121012468848,0.0044105669861256,0.177405417950152,0.0113711596945716,0.0198694311938269,0.1302849136141504,0.4666553603116896,0.0164222266102684,0.0,0.0170688223923303,2143482.0,75432.0,0.0,78402.0,682.0,96.0,2.0,83.0,5.0,14.0,35.0,425.0,5.0,0.0,17.0,0.0617965627041294,682.0,995.4143136504529,0.7729772042975009,0.0795774676607463,12995739.0,705.0,2840120.0,8050.0,239144.0,4593287.0,803092.0,708783.0,10045410.0,11435.0,1034168.0,46883.0,12220.0
BX0601,West Farms,Bronx,2.0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1.0864664331953215,3.5247093023255816,1.555948526782351,0.1754153390350251,279911.0,170532.0,959738.0,157542.0,297575.0,555642.0,0.0424316455176192,0.0258509075149266,0.1454864675049884,0.0238817563373242,0.0451093273036984,0.084229645775625,0.3097400523378857,0.2793999652253056,0.0,0.0438702324826266,2043278.0,1843132.0,0.0,289401.0,628.0,28.0,15.0,60.0,23.0,28.0,18.0,386.0,23.0,1.0,46.0,0.0425946286146856,628.0,578.0206187806817,0.819341001080941,0.0377395034491224,10264205.0,679.0,1800499.0,40977.0,236020.0,6596751.0,437200.0,447784.0,8409884.0,8782.0,387366.0,196503.0,9064.0
BX0602,Tremont,Bronx,2.0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1.4697486409908034,3.06494670846395,1.6995938876905732,0.2778243420575716,755446.0,260472.0,830080.0,1305275.0,366981.0,1317524.0,0.0732874491680528,0.0252689516652428,0.0805278548108233,0.1266275487762595,0.0356016199478734,0.1278158507394169,0.4148431129029473,0.072801515252349,0.0036779250573293,0.0395481716797054,4276197.0,750437.0,37912.0,407662.0,1800.0,98.0,28.0,124.0,33.0,64.0,77.0,1256.0,24.0,9.0,87.0,0.0926340471899992,1800.0,1224.6992103265793,0.7043471262412675,0.0412485822851138,17519390.0,1811.0,4867313.0,223505.0,436016.0,10307986.0,1622892.0,1669661.0,12339732.0,14442.0,722650.0,192589.0,15149.0
BX0603,Belmont,Bronx,2.0,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),1.5221816602455298,3.1591997264021887,1.5468286742124293,0.3481559564156214,760513.0,137711.0,1312431.0,243309.0,497782.0,4678585.0,0.0641280758710286,0.0116120848115354,0.1106669770845337,0.0205163330700515,0.0419740383967563,0.3945082514684909,0.2811565420944925,0.0499358182109323,0.0028839854820902,0.0226178935100882,3334315.0,592203.0,34202.0,268232.0,1608.0,81.0,13.0,272.0,18.0,65.0,51.0,1025.0,21.0,14.0,48.0,0.0536336151450814,1608.0,1056.3785138106496,0.61545874874668,0.0608727113232414,18344279.0,1721.0,6386670.0,41159.0,414422.0,11859283.0,983870.0,3709537.0,11290147.0,13521.0,1116666.0,120008.0,14518.0
BX0701,University Heights (North)-Fordham,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),1.700783966160686,3.564970355731225,1.660220717812672,0.2741462553525617,796663.0,299386.0,853454.0,1322309.0,223981.0,2597895.0,0.0618985598107169,0.0232614822421667,0.0663110668685449,0.1027398319298741,0.017402717742589,0.2018494131639884,0.3477904171420122,0.0866571135253041,0.0009994203004849,0.0910899772743183,4476223.0,1115317.0,12863.0,1172370.0,1109.0,69.0,4.0,97.0,27.0,13.0,46.0,786.0,12.0,7.0,48.0,0.1241351124209944,1109.0,652.0522430038151,0.721471591421225,0.0635708223857891,21367806.0,1227.0,5857904.0,2640.0,430778.0,12870461.0,2652495.0,1197233.0,15416265.0,16165.0,1358369.0,216389.0,17579.0
BX0702,Bedford Park,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),2.2798103305282416,3.841257050765512,1.6145526747734695,0.1930878490250971,275805.0,42301.0,1289410.0,844248.0,84455.0,4075285.0,0.0153152703415504,0.0023489467222056,0.0716000896687824,0.0468805364489885,0.004689730631046,0.2262978970427126,0.2924919275606398,0.3313412551863712,0.0,0.0090343463977032,5267340.0,5966958.0,0.0,162695.0,1307.0,49.0,7.0,155.0,5.0,18.0,50.0,967.0,17.0,0.0,39.0,0.0383116576483009,1307.0,573.2933053677157,0.7977990668279424,0.0169428959273745,29075667.0,1452.0,5614158.0,7280.0,234652.0,18008497.0,1113937.0,3742225.0,23196540.0,23678.0,492626.0,23438.0,24357.0
BX0703,Norwood,Bronx,2.0,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),1.4597135300870987,3.293905950095969,2.5417809013647994,0.2408255468219881,664564.0,19923.0,1079198.0,490097.0,273958.0,1372538.0,0.0780998084065377,0.0023413583686198,0.1268277502734405,0.0575963816887747,0.032195646034751,0.1613011761556336,0.462099386273362,0.0646079996352167,0.0019171098261955,0.013013383337468,3932079.0,549760.0,16313.0,110733.0,1096.0,88.0,5.0,108.0,3.0,24.0,67.0,752.0,16.0,4.0,29.0,0.0202651806224659,1096.0,750.8322540071293,0.7445992838684347,0.0308120405237033,21628428.0,1214.0,5208678.0,0.0,1225264.0,8509163.0,438304.0,2811309.0,16104512.0,16203.0,666416.0,51104.0,16885.0
BX0801,Kingsbridge Heights-Van Cortlandt Village,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),1.0185640103944744,3.127310061601643,2.240867930354856,0.0908082270426416,123738.0,22203.0,544995.0,664421.0,102258.0,563798.0,0.0172901384952138,0.0031024660573892,0.076153154481235,0.0928407692796753,0.0142886985585961,0.0787805322805005,0.6913211855128822,0.0019636515562983,0.0,0.0242594037782092,4947485.0,14053.0,0.0,173614.0,1048.0,21.0,5.0,46.0,16.0,18.0,25.0,865.0,3.0,1.0,48.0,0.0023576850837352,1048.0,1028.8994990055908,0.8982656703903874,0.0119211192525346,16036917.0,1183.0,1456284.0,5100.0,145919.0,7156565.0,37810.0,1051412.0,14405412.0,14217.0,191178.0,24325.0,14507.0
BX0802,Kingsbridge-Marble Hill,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),1.1432068086227687,2.7938199513381994,1.480389968398511,0.2775949775807529,1528377.0,305330.0,582456.0,14559.0,218136.0,660706.0,0.1710122490877214,0.0341638025264407,0.0651718198812451,0.0016290269576604,0.0244075434051933,0.0739273222809241,0.419565353363685,0.1230117317018671,0.0759643052992776,0.0111468454959849,3749755.0,1099385.0,678911.0,99622.0,883.0,94.0,4.0,52.0,1.0,17.0,28.0,629.0,29.0,3.0,26.0,0.0271495705862381,883.0,772.3886818551736,0.6971741862573689,0.0888031045615783,13230596.0,967.0,3672747.0,0.0,552632.0,8937237.0,359205.0,882346.0,9224030.0,9825.0,1174918.0,676922.0,10490.0
BX0803,Riverdale-Spuyten Duyvil,Bronx,2.0,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),5.847948399376152,2.646042376087779,0.7388753301644527,0.2125761324915736,723011.0,0.0,1097351.0,4426436.0,276533.0,10686891.0,0.0152651456338188,0.0,0.023168697054978,0.0934566558168251,0.0058385232279409,0.2256354986130886,0.5219282908841357,0.0488823908730766,0.0015096007015357,0.0643151971946002,24720360.0,2315242.0,71500.0,3046194.0,3031.0,73.0,0.0,74.0,27.0,24.0,83.0,2406.0,11.0,8.0,325.0,0.017973961684188,3031.0,518.3014269283466,0.7697809175889576,0.0116413328652762,34995735.0,3268.0,7439258.0,0.0,1208484.0,47363518.0,629012.0,5174471.0,26939049.0,22579.0,407397.0,18398.0,23501.0
BX0901,Soundview-Bruckner-Bronx River,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2.990533981902419,2.437330623306233,1.42962368298026,0.1473605211506763,1498994.0,769784.0,1144394.0,495552.0,506235.0,1284282.0,0.0731810315569197,0.0375809290737734,0.0558694253796543,0.0241928964025837,0.0247144414922389,0.0626987710224217,0.6409264335826023,0.0435072005736556,0.011714040386327,0.025614830529823,13128332.0,891174.0,239943.0,524678.0,3817.0,111.0,28.0,143.0,11.0,54.0,52.0,3310.0,26.0,15.0,67.0,0.0064679409311206,3817.0,1276.3606844460023,0.816966088898912,0.0373735619380027,29283508.0,4461.0,4315233.0,363314.0,302435.0,20483368.0,189404.0,2121470.0,23923633.0,25629.0,1094429.0,232214.0,26527.0
BX0902,Soundview-Clason Point,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),2.815586109611582,2.207686046511628,0.7053001959089809,0.1896328079419696,1232948.0,18965.0,543178.0,4052843.0,335308.0,1686076.0,0.0532648818333776,0.0008193115070303,0.0234659628666338,0.175087841080266,0.0144857212127244,0.0728405730834504,0.5665266687299578,0.00154107461528,0.0017870624729668,0.0901809025983126,13113667.0,35672.0,41366.0,2087461.0,2850.0,44.0,2.0,36.0,16.0,38.0,36.0,2491.0,5.0,6.0,176.0,0.029334386872413,2850.0,1012.2226382176482,0.7761845653462208,0.0428131943519279,16325925.0,3693.0,3095931.0,16299.0,34938.0,23147484.0,478911.0,1851581.0,12671931.0,13185.0,698965.0,15237.0,13422.0
BX0903,Castle Hill-Unionport,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),3.05474636585597,2.2463736574335784,0.8612533313084486,0.1990402297522988,1563970.0,2476848.0,798778.0,222445.0,1285160.0,1144678.0,0.072192832415942,0.1143312675970519,0.036871580843329,0.0102680579594009,0.0593229668776716,0.0528383198042262,0.5660528850337094,0.0199166489143056,0.0085941122476981,0.0596113283066647,12262848.0,431470.0,186181.0,1291407.0,3719.0,68.0,31.0,96.0,9.0,65.0,41.0,3281.0,15.0,12.0,101.0,0.0148307908770749,3719.0,1217.4496847164264,0.7171283085058334,0.055502819781341,18658007.0,4481.0,3713694.0,353254.0,604394.0,21663785.0,276713.0,995534.0,13380185.0,13799.0,1035572.0,448027.0,14311.0
BX0904,Parkchester,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),0.8527769245661461,2.4375,1.251948906835663,0.1835964958456255,349081.0,16599.0,5369516.0,107045.0,193779.0,632778.0,0.0333411588875309,0.0015853910593075,0.5128491270081715,0.0102240005990464,0.0185080724189138,0.0604374109118916,0.352757485884394,0.0008748829509763,0.0,0.0094224702797677,3693361.0,9160.0,0.0,98653.0,378.0,45.0,1.0,44.0,3.0,13.0,23.0,232.0,1.0,1.0,15.0,0.0049043055813034,378.0,443.2577724735096,0.8081780640180288,0.0616173337086803,13107870.0,573.0,2406559.0,20201.0,685086.0,10469972.0,64285.0,734422.0,10593493.0,14182.0,807672.0,94893.0,14523.0
BX0991,Soundview Park,Bronx,2.0,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),0.7237159195595613,1.0,0.0001173735220272,1.0,0.0,0.0,0.0,5578674.0,0.0,0.0,0.0,0.0,0.0,0.9921039630636196,0.0,0.0,0.0,0.0,0.0,0.0078960369363803,0.0,0.0,0.0,44400.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,9.672303469930656,0.0,0.0,660.0,4.0,660.0,0.0,0.0,5623074.0,0.0,660.0,0.0,0.0,0.0,0.0,1.0
BX1001,Westchester Square,Bronx,2.0,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),1.4282293342828831,2.235160508782556,0.9397155081377316,0.4196483211234968,1953356.0,1692647.0,502420.0,186630.0,505444.0,839169.0,0.1921196893086928,0.1664780079766775,0.0494148400509039,0.0183557414089809,0.0497122614837965,0.0825353328105509,0.3496739724084576,0.0502580258790086,0.0076954845151524,0.0337566441577785,3555272.0,510993.0,78243.0,343217.0,1763.0,115.0,66.0,109.0,7.0,57.0,43.0,1271.0,29.0,11.0,55.0,0.1348269472199094,1763.0,1234.395595778185,0.5263256773934254,0.0603918276866655,9554455.0,2048.0,4009511.0,750140.0,364134.0,10167391.0,1288198.0,663245.0,5028755.0,5501.0,577011.0,362583.0,6216.0
