candidate_id,experiment_id,param_id,pos_weight_mode,feature,importance,importance_rank,model_name
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,poi_retail_density_per_km2,0.004867588169872761,46,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_total_units,0.004805983975529671,47,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,pluto_lot_count_residential,0.004785064607858658,48,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,is_year_end,0.004744885489344597,49,xgboost
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgb_current_depth8_lr005,sqrt,iso_year,0.004713717382401228,50,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,ratio_to_8w_mean,0.04356931149959564,1,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_12w_mean,0.012811556458473206,2,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_8w_std,0.011913862079381943,3,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,ratio_to_12w_mean,0.009694216772913933,4,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,lag_52w_count,0.009485771879553795,5,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,heavy_snow_day_25mm_count,0.00930151529610157,6,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_semantic_entropy,0.008998329751193523,7,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_semantic_entropy_norm,0.008947795256972313,8,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=environment,0.008657385595142841,9,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_unique_raw_type_count,0.008310581557452679,10,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=housing,0.008222942240536213,11,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=noise,0.007848734967410564,12,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,week_of_year,0.007815114222466946,13,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_count,0.007707494776695967,14,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=public_safety,0.007479529827833176,15,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=other,0.00729244714602828,16,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_total_residential_area,0.007196377497166395,17,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,diff_4w_count,0.007013932801783085,18,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,month,0.006949183996766806,19,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,weather_snow_sum,0.006779319141060114,20,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,ice_day_tmax_0c_count,0.006752523127943277,21,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=infrastructure,0.0067139058373868465,22,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_named_count,0.00657013850286603,23,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_4w_mean,0.006294438615441322,24,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,poi_mixed_use_index,0.006270804908126593,25,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_4w_sum,0.006255045533180237,26,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=water_sewer,0.0062091355212032795,27,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,lag_1w_count,0.006128390785306692,28,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_12w_std,0.0060654738917946815,29,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_total_retail_area,0.005671571008861065,30,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_lot_area_mixed_use,0.005612157750874758,31,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,quarter,0.005552906077355146,32,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,complaint_category=parking_traffic,0.0054883952252566814,33,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,weather_snwd_max,0.0054184384644031525,34,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,rolling_12w_sum,0.00541071780025959,35,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,boroname=Manhattan,0.005347712431102991,36,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,weather_snow_mean,0.005292046815156937,37,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,is_year_end,0.005273506511002779,38,xgboost
003_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_half,E1_main_2015_2025,xgb_current_depth8_lr005,half,pluto_lot_count_commercial,0.005261348560452461,39,xgboost
