method_id,model_label,score_col,threshold_mode,threshold_strategy,split,global_threshold,complaint_category,rows,positive_rows,positive_share,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,noise,27510,3982,0.14474736459469284,6381,0.23195201744820065,0.7913849509269356,0.7038349404178716,0.36232565428616204,0.5806127574083375,0.8270571234274057,0.9209617113919258,0.44620283701630803,0.5181765206867184,0.7920342322498165,0.3985061318466605,19459,4069,1670,2312
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,other,27510,3620,0.13158851326790258,5801,0.2108687749909124,0.7849872773536896,0.6574054309692907,0.3021892777107395,0.48425414364640884,0.8305567182921725,0.9139988023400433,0.3721473304320136,0.43217790049800303,0.7548760201568423,0.31763756881559924,19842,4048,1867,1753
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,parking_traffic,27510,3586,0.13035259905488913,6444,0.2342420937840785,0.7678662304616503,0.6574459435731275,0.28274363749224085,0.5080870050195203,0.8068048821267346,0.9162631728852179,0.36331006979062813,0.4382335963055609,0.7445198394096644,0.3082183653543009,19302,4622,1764,1822
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,public_safety,27510,3536,0.12853507815339876,6200,0.22537259178480554,0.7858960378044347,0.682716619946873,0.31016129032258066,0.5438348416289592,0.8215983982647869,0.9243078366963867,0.39502875924404274,0.472620920173024,0.7798027425638709,0.3173376292285036,19697,4277,1613,1923
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,sanitation,27510,3172,0.1153035259905489,5391,0.19596510359869138,0.7885496183206107,0.6338791553424207,0.2546837321461695,0.4328499369482976,0.8349083737365437,0.9186672091866721,0.32068200397057106,0.3797223297748769,0.7273345995141771,0.2462181586578252,20320,4018,1799,1373
lgbm_per_category,Tuned LightGBM,lgbm_score,per_category,best_f1,test,,water_sewer,27510,3462,0.12584514721919302,4517,0.16419483824063977,0.8228644129407489,0.6626655700730255,0.3438122647775072,0.4485846331600231,0.876746506986028,0.9169747314400035,0.3892718385762627,0.4228151374897904,0.7814401766465143,0.3578080513813713,21084,2964,1909,1553
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,environment,13624,1495,0.10973282442748092,3016,0.22137404580152673,0.7838373458602467,0.6698208031774369,0.25961538461538464,0.5237458193979934,0.8158957869568803,0.9328808446455505,0.34715140767013963,0.4351934192974655,0.7623420029554089,0.27819325314778687,9896,2233,712,783
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,housing,13624,1626,0.11934820904286553,3319,0.24361421021726365,0.7717997651203758,0.6822294798210526,0.2765893341367882,0.5645756457564576,0.7998833138856476,0.9312954876273654,0.3712841253791709,0.467270691234857,0.7690729307693145,0.3483997585474777,9597,2401,708,918
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,infrastructure,13624,1734,0.12727539635936583,4376,0.3211978860833823,0.7022900763358778,0.6553034690351676,0.2346892138939671,0.5922722029988466,0.7183347350714886,0.9235510380622838,0.33617021276595743,0.45394271570014144,0.7192755487392603,0.26814769006937167,8541,3349,707,1027
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,noise,13624,1884,0.138285378743394,3797,0.27869935408103347,0.7487522019964769,0.6859998300039425,0.2973400052673163,0.5992569002123143,0.7727427597955707,0.923170855805434,0.3974652349938391,0.49810288537898173,0.758132548096225,0.33857716383779424,9072,2668,755,1129
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,other,13624,1802,0.13226658837345862,3818,0.2802407516147974,0.7414856136230182,0.6739533190344156,0.2747511786275537,0.5821309655937846,0.7657756724750465,0.9232102794207628,0.37330960854092526,0.4756938146199891,0.7512261747553566,0.30568572284980977,9053,2769,753,1049
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,parking_traffic,13624,1884,0.138285378743394,3627,0.26622137404580154,0.7462566059894304,0.6618258480813957,0.2831541218637993,0.5451167728237792,0.778534923339012,0.9142742822846854,0.37270912720014515,0.46000179163307353,0.7341452679608069,0.31555342796218494,9140,2600,857,1027
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,public_safety,13624,1839,0.13498238402818555,3297,0.2419994128009395,0.7717263652378156,0.6785185820908091,0.3072490142553837,0.5508428493746601,0.806194314806958,0.9200154933669022,0.39447040498442365,0.4754529240589505,0.769256086540549,0.31788583568097517,9501,2284,826,1013
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,sanitation,13624,1651,0.12118320610687022,3583,0.26299177921315325,0.7483852025836759,0.6615521406103365,0.25202344404130617,0.5469412477286493,0.7761630334920238,0.9255054277462404,0.3450515857852503,0.44321193678217335,0.741581894615196,0.27650964192041294,9293,2680,748,903
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,validation,0.162211,water_sewer,13624,1659,0.12177040516735173,3793,0.2784057545507927,0.7504403992953611,0.6935935054699172,0.27049828631689954,0.6184448462929476,0.7687421646468867,0.9356118400976503,0.3763756419662509,0.4918975932495925,0.7792055742248023,0.34934906738505567,9198,2767,633,1026
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,environment,27510,2896,0.10527081061432206,5811,0.21123227917121046,0.7966921119592876,0.6824048249727168,0.2679401135776975,0.5376381215469613,0.8271715283984724,0.9382920871929582,0.3576432755254393,0.44754239724058636,0.7812293356383893,0.294865363639477,20360,4254,1339,1557
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,housing,27510,3720,0.13522355507088332,6822,0.2479825517993457,0.7718647764449291,0.6881437375422039,0.31266490765171506,0.5733870967741935,0.8029003783102143,0.9232888631090487,0.40466704610130905,0.4914293613491844,0.7759528660275621,0.379418826036832,19101,4689,1587,2133
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,infrastructure,27510,3596,0.1307161032351872,8022,0.2916030534351145,0.7251908396946565,0.6568158514431999,0.2529294440289205,0.564238042269188,0.7493936606172117,0.9195915435139573,0.3492855913238079,0.45278050522181557,0.7269705460138355,0.26933465396729,17921,5993,1567,2029
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,noise,27510,3982,0.14474736459469284,7716,0.28047982551799344,0.7610323518720465,0.7121685676328927,0.3320373250388802,0.6433952787543947,0.7809418565113907,0.9282610892189552,0.43802359377671396,0.5417864997462358,0.7939978244500798,0.4018076479605365,18374,5154,1420,2562
xgb_global,Tuned XGBoost,xgb_score,global,best_f1,test,0.162211,other,27510,3620,0.13158851326790258,6547,0.23798618684114867,0.7663031624863685,0.660242097181141,0.2854742630212311,0.5162983425414365,0.8041858518208456,0.9164718790249488,0.3676600767187961,0.4444285918105293,0.7529808757449543,0.3126299705670822,19212,4678,1751,1869
