candidate_id,experiment_id,param_id,pos_weight_mode,feature,importance,importance_rank,model_name
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,lag_52w_count,2276.0,5,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,weather_awnd_mean,2254.0,6,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,ratio_to_8w_mean,2239.0,7,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,ratio_to_12w_mean,2022.0,8,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,weather_awnd_max,1795.0,9,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,rolling_12w_std,1720.0,10,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,weather_tmin_mean,1657.0,11,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,rolling_4w_std,1600.0,12,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,weather_tmax_mean,1582.0,13,lightgbm
003_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lgbm_deeper_depth10_leaf127_lr003,none,lag_12w_count,1530.0,14,lightgbm
