rows,positive_rows,positive_share,threshold,predicted_positive_rows,alert_rate,precision,recall,f1,pr_auc,roc_auc,precision_at_1pct,precision_at_5pct,precision_at_10pct,brier,log_loss,ece,mce,calibration_slope,calibration_intercept,target_definition,description,fold_id,train_end_year,validation_year,test_year,split,calibration_method,calibrator_fit_split,model_name,removed_formula_aligned_features,raw_feature_count,model_feature_count,fit_seconds
124974,15858,0.12689039320178597,0.16608034039960404,33605,0.26889593035351356,0.2592471358428805,0.5493757094211124,0.35226330792713745,0.288139307643986,0.7360539747853201,0.4864,0.39766362618018886,0.3390942550808129,0.10129596741674529,0.34011695049637974,0.00290637155104475,0.13584379064381125,1.0004941168160695,0.0007435893890020723,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,final_style_2025,2023,2024,2025,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.662684679031372
122616,15712,0.12813988386507472,0.16608034039960404,34611,0.2822714816989626,0.25763485597064517,0.5675280040733197,0.35439063648828567,0.31202905458023417,0.7417452920053289,0.5884270578647107,0.42358505953351816,0.3576088729407927,0.10110557516058431,0.33923825112603784,0.0059284243137132,0.3238858440859824,1.0501884561650738,0.053320936732511044,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,final_style_2025,2023,2024,2025,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.662684679031372
124974,15858,0.12689039320178597,0.17559808612440192,33647,0.26923200025605326,0.2592207329033792,0.5500063059654433,0.3523684476315524,0.2839899220368951,0.736723370447011,0.5008,0.39798367738838214,0.3412546007361178,0.10111111840519968,0.3390051346971545,6.081264871632329e-10,1.0000000000287557e-06,1.0002937600682493,0.00039488492592347,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,final_style_2025,2023,2024,2025,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.662684679031372
122616,15712,0.12813988386507472,0.17559808612440192,34652,0.2826058589417368,0.2575031744199469,0.5679098778004074,0.35434040187435467,0.30374307376958776,0.7415294491427906,0.5810920945395273,0.42358505953351816,0.35663023976512803,0.10105733960957002,0.3385858762562919,0.005581134777958846,0.22036082474226804,1.0523574329493177,0.0547173412942066,T0_current_reference,count_t+1 > mu_8w + 1.5 sigma_8w,final_style_2025,2023,2024,2025,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.662684679031372
122616,16273,0.1327151432113264,0.6,22995,0.18753669994128008,0.35403348554033487,0.50027653167824,0.41463787307731487,0.3834645731524485,0.7892237835504854,0.6829665851670742,0.5212852715707063,0.44111890393084324,0.16695544499122475,0.49313916344897313,0.2301047687544628,0.38608107529223024,1.044032291249505,-1.6229617139120254,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,14871,0.12128107261695048,0.6,22788,0.18584850264239577,0.30384412848867826,0.46560419608634257,0.36772086353859634,0.31321251006211115,0.7659799812441166,0.5273023634881826,0.4371228184635459,0.36470396346436146,0.17457672785969075,0.5132470041461777,0.2489267847501249,0.41574054067176114,0.9408204057972454,-1.7478492877491338,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,16273,0.1327151432113264,0.23939530524391378,22995,0.18753669994128008,0.35403348554033487,0.50027653167824,0.41463787307731487,0.3834645731524485,0.7892237835504854,0.6829665851670742,0.5212852715707063,0.44111890393084324,0.09828811819606302,0.32542234615046356,0.0076091500385615605,0.11954204244262834,1.0057910629146207,0.008039807691329207,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,14871,0.12128107261695048,0.23939530524391378,22788,0.18584850264239577,0.30384412848867826,0.46560419608634257,0.36772086353859634,0.31321251006211115,0.7659799812441166,0.5273023634881826,0.4371228184635459,0.36470396346436146,0.09564430612973134,0.3202380226627424,0.01528095617029181,0.062380886119665135,0.9082693157633164,-0.2698942913837038,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,16273,0.1327151432113264,0.20498442367601247,25044,0.20424740653748288,0.3421578022680083,0.5265777668530695,0.41479294237238906,0.37720188069067007,0.7898298691310026,0.684596577017115,0.5237318545098679,0.44071114010764967,0.09782501302565959,0.3231923358024858,9.378873895170325e-10,1.87742840718208e-09,1.0001049859186903,8.528659017298292e-05,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,14871,0.12128107261695048,0.20498442367601247,24746,0.20181705487048998,0.29491635011719064,0.4907538161522426,0.36842769518136154,0.30693650545989937,0.7657114663139835,0.5256723716381418,0.43239275811450006,0.3649486217582776,0.09578169510921836,0.3196819769457795,0.013495995279098347,0.18219720260761285,0.8849136662654981,-0.312977426018836,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2021,2019,2020,2021,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,11.196009397506714
122616,14871,0.12128107261695048,0.6649713289732299,26976,0.2200039146604032,0.28199139976275206,0.5115325129446574,0.36356250149353597,0.3075260368299474,0.7617673172322174,0.5395273023634882,0.4182025770673626,0.3565486870004893,0.22282864104810438,0.624508455950106,0.3206487155227268,0.4947815799708985,0.9497999099779248,-2.1057867781981083,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14100,0.11499314934429439,0.6649713289732299,27837,0.2270258367586612,0.26339045155727986,0.52,0.34966735818012734,0.2820191599020858,0.7564890071444836,0.4621026894865526,0.3842766269776545,0.3315935410210406,0.22912800931869917,0.6405210473282603,0.3341034867447864,0.5067292692031065,0.9294564411087909,-2.185616426601847,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14871,0.12128107261695048,0.2002834220638918,26976,0.2200039146604032,0.28199139976275206,0.5115325129446574,0.36356250149353597,0.3075260368299474,0.7617673172322174,0.5395273023634882,0.4182025770673626,0.3565486870004893,0.09571663847727543,0.3204383319920871,0.008398506824790966,0.3162358144396602,1.0004836397649015,0.00037755047551551514,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14100,0.11499314934429439,0.2002834220638918,27837,0.2270258367586612,0.26339045155727986,0.52,0.34966735818012734,0.2820191599020858,0.7564890071444836,0.4621026894865526,0.3842766269776545,0.3315935410210406,0.09244172885387264,0.31263429827938716,0.010106736022171553,0.07487193602683484,0.9842341050643418,-0.11412172312300461,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14871,0.12128107261695048,0.16842105263157894,27105,0.22105597964376592,0.28160855930640105,0.5132808822540516,0.363684009910425,0.30231747821604077,0.7624221916538287,0.537082314588427,0.41999673788941444,0.3572826618822378,0.09530503257821994,0.31861574179768437,1.3456645170315684e-09,9.99999999806711e-07,1.0001836388232865,0.0002433105715455167,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14100,0.11499314934429439,0.16842105263157894,28005,0.2283959678997847,0.2627745045527584,0.5219148936170213,0.3495546847167795,0.27608210511558084,0.7562360644140721,0.4612876935615322,0.38362420486054477,0.3319197520795955,0.09243942411461113,0.31271846085209165,0.008603286482108013,0.37499899999999997,0.9601221653550793,-0.15548793739232705,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2022,2020,2021,2022,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.491349458694458
122616,14100,0.11499314934429439,0.62,23834,0.19437920010439094,0.26961483594864477,0.45574468085106384,0.3387989666262456,0.2844702754607381,0.747894325940496,0.5232273838630807,0.38770184309248085,0.327679008318382,0.18978101098880087,0.5485375287574967,0.27428148841164485,0.4677638770073214,0.8641732688797009,-1.8918945943053354,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14161,0.11549063743720232,0.62,22451,0.18310008481764206,0.27259364838982675,0.43217286914765907,0.3343166175024582,0.2772052869247737,0.7491301770649276,0.4710676446617767,0.37726308921872453,0.32490621432066547,0.18591053632745916,0.5391347803370325,0.2687109567095146,0.4487745542026565,0.8867934967883787,-1.8560292610222104,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14100,0.11499314934429439,0.19472821508770885,23834,0.19437920010439094,0.26961483594864477,0.45574468085106384,0.3387989666262456,0.2844702754607381,0.747894325940496,0.5232273838630807,0.38770184309248085,0.327679008318382,0.09273439497189334,0.3152862736666965,0.00563258271752065,0.49403119941386286,1.000363707435822,0.000140493098264278,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14161,0.11549063743720232,0.19472821508770885,22451,0.18310008481764206,0.27259364838982675,0.43217286914765907,0.3343166175024582,0.2772052869247737,0.7491301770649276,0.4710676446617767,0.37726308921872453,0.32490621432066547,0.0932744552294459,0.3160882386913083,0.005175874762700832,0.2942300661389743,1.0218939624003887,0.07628414272870265,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14100,0.11499314934429439,0.18688230008984727,23870,0.1946727996346317,0.26971093422706327,0.45659574468085107,0.3391098235449039,0.2796036132001647,0.7485714535935349,0.5264873675631622,0.39080084814875227,0.3292285108465177,0.09240155593058773,0.31338975158771076,9.868206469475872e-10,1.0000000000287557e-06,1.0004650060145732,0.0008124232047731169,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14161,0.11549063743720232,0.18688230008984727,22493,0.18344261760292294,0.2725736895923176,0.43294965044841466,0.334533748022044,0.2706336369740301,0.7488353897967782,0.4710676446617767,0.3775893002772794,0.3249877670853042,0.09322516134790072,0.31530198867062753,0.004119575647143564,0.26997107643410634,1.0169509545982935,0.07102183236082897,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2023,2021,2022,2023,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.551209211349487
122616,14161,0.11549063743720232,0.5799187763401779,28202,0.23000260977360215,0.2632082831004893,0.5241861450462538,0.3504473243160305,0.29561666299348316,0.7597962036525946,0.5281173594132029,0.3963464361441853,0.337628445604306,0.18815766222426675,0.5448692451687964,0.2790110236830442,0.43838353862139773,1.0098388317204687,-1.9003774918708274,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
124974,14496,0.11599212636228336,0.5799187763401779,27136,0.2171331636980492,0.27749115566037735,0.519453642384106,0.3617409684857802,0.30563890491564427,0.7694050182626033,0.5408,0.40950552088334136,0.3510961753880621,0.18047503952974814,0.5274365642230634,0.2675067411020836,0.4270171833497024,1.0219702584110968,-1.8577301919717626,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
122616,14161,0.11549063743720232,0.17539732357531793,28202,0.23000260977360215,0.2632082831004893,0.5241861450462538,0.3504473243160305,0.29561666299348316,0.7597962036525946,0.5281173594132029,0.3963464361441853,0.337628445604306,0.09216691833788845,0.3115018583445474,0.003965649715789364,0.19371597442840682,1.0006574794669008,0.0013587919674487798,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
124974,14496,0.11599212636228336,0.17539732357531793,27136,0.2171331636980492,0.27749115566037735,0.519453642384106,0.3617409684857802,0.30563890491564427,0.7694050182626033,0.5408,0.40950552088334136,0.3510961753880621,0.09160059375427868,0.30886338332030344,0.005153397508158238,0.04899748284164562,1.016330255381126,0.07586904764994026,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
122616,14161,0.11549063743720232,0.17117117117117117,28290,0.23072029751419065,0.26313184870979145,0.5256690911658781,0.3507102306188311,0.2906460545765007,0.7604616895233063,0.530562347188264,0.39667264720274015,0.337628445604306,0.09187970865563391,0.3100322355225359,2.1204410569721033e-10,9.677419376963314e-08,1.000142340922665,0.00026257955069924335,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
124974,14496,0.11599212636228336,0.17117117117117117,27210,0.2177252868596668,0.27710400588019113,0.5201434878587197,0.3615786697357694,0.29907587241684774,0.769244397124484,0.5384,0.4083853416546647,0.3517362778044487,0.0916417197998517,0.30825693846396107,0.004873097294034148,0.23452564323739278,0.9992395675025958,0.04375131414371489,T1_min_count_2,T0 AND count_t+1 >= 2,fold_2024,2022,2023,2024,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,17.20664143562317
124974,14496,0.11599212636228336,0.5473769687728267,28744,0.22999983996671308,0.2693779571388812,0.5341473509933775,0.35814061054579094,0.293442192228371,0.7646104098837293,0.496,0.394783165306449,0.34133461353816613,0.17121358233972586,0.5065964403300326,0.25160912740046587,0.4114011014056565,1.0037593049530347,-1.7619088136141885,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
122616,14367,0.11717067919357996,0.5473769687728267,29892,0.2437854766099041,0.2675966813863241,0.5567620240829679,0.36146320522379627,0.31725790988031954,0.7692565811723084,0.6014669926650367,0.4216277931821889,0.35622247594193446,0.17542349975046945,0.5163302817852682,0.2599388362529049,0.4198118421045052,1.0498370135125081,-1.8034618241999338,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
124974,14496,0.11599212636228336,0.17342059623457298,28744,0.22999983996671308,0.2693779571388812,0.5341473509933775,0.35814061054579094,0.293442192228371,0.7646104098837293,0.496,0.394783165306449,0.34133461353816613,0.0922603168205338,0.31116370360180573,0.003738576116669744,0.3805582407786786,1.0010113186995406,0.0006988670230275257,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
122616,14367,0.11717067919357996,0.17342059623457298,29892,0.2437854766099041,0.2675966813863241,0.5567620240829679,0.36146320522379627,0.31725790988031954,0.7692565811723084,0.6014669926650367,0.4216277931821889,0.35622247594193446,0.09214421406227047,0.3105489228332441,0.005765710292595369,0.38942734389603173,1.038339405395482,0.026705762035288832,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
124974,14496,0.11599212636228336,0.17377049180327866,28870,0.23100804967433225,0.26903359889158296,0.5358029801324503,0.3582068901904718,0.28993037794260285,0.7652877176519357,0.5016,0.3963834213474156,0.34149463914226275,0.09206486222269439,0.3094446323049725,4.0808488899889165e-10,1.0000000000287557e-06,1.0000971599369564,0.00018181257565076973,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
122616,14367,0.11717067919357996,0.17377049180327866,30012,0.2447641417107066,0.26722644275623086,0.5582237071065637,0.36143220892764594,0.3102720515795232,0.7690190828945562,0.5998370008149959,0.42081226553580164,0.3556516065894634,0.09204220723798051,0.30953302925510146,0.005306813402027405,0.20163393292413923,1.0364347582056423,0.02367586040414797,T1_min_count_2,T0 AND count_t+1 >= 2,final_style_2025,2023,2024,2025,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,18.768643617630005
122616,15330,0.12502446662752006,0.6,23963,0.19543126508775363,0.3479113633518341,0.5438356164383562,0.4243503931998066,0.3929497942561472,0.80988845781792,0.6829665851670742,0.5212852715707063,0.43793834610993315,0.15994256375001784,0.4705481372796088,0.2221422081426835,0.39400249062992443,1.0466210149535051,-1.6766844064721047,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,13979,0.11400632870098519,0.6,23822,0.19428133359431068,0.2976240450004198,0.507189355461764,0.37512235126054866,0.31207532529635545,0.7842021178492282,0.5126324368378158,0.4273364867068994,0.35972924482139945,0.17021099382532187,0.4970182612091052,0.24394837502353858,0.42417426877560926,0.9362071731440217,-1.8090217788818088,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,15330,0.12502446662752006,0.22936683462666307,23963,0.19543126508775363,0.3479113633518341,0.5438356164383562,0.4243503931998066,0.3929497942561472,0.80988845781792,0.6829665851670742,0.5212852715707063,0.43793834610993315,0.09179558651836435,0.304149543134104,0.006925026973846574,0.14418312322379645,0.9999978111642495,-1.4738859907692178e-05,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,13979,0.11400632870098519,0.22936683462666307,23822,0.19428133359431068,0.2976240450004198,0.507189355461764,0.37512235126054866,0.31207532529635545,0.7842021178492282,0.5126324368378158,0.4273364867068994,0.35972924482139945,0.08998222823963663,0.30146710794476567,0.016450275080600988,0.09908333970103955,0.9011968624959233,-0.29593304693329675,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,15330,0.12502446662752006,0.2100047192071732,25631,0.20903470998890847,0.339354687682884,0.5673842139595564,0.4246966626791338,0.3872814658926506,0.8104823374540867,0.6878565607171964,0.5232425379220356,0.43842766269776545,0.09137112655911428,0.3015031802785707,1.5259020033743554e-08,9.999999999177334e-07,1.0003693129161875,0.00029406227081549144,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,validation,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,13979,0.11400632870098519,0.2100047192071732,25548,0.2083577999608534,0.2905119774542039,0.53093926604192,0.37554076960052624,0.30719602132745566,0.7841050778478427,0.5028524857375714,0.42652095906051213,0.3611156418202577,0.09006405293699636,0.3006998080229945,0.0141191593254015,0.3106529655617858,0.8764271359159715,-0.33795017258322846,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2021,2019,2020,2021,test,isotonic,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,10.354148387908936
122616,13979,0.11400632870098519,0.6900000000000001,26160,0.21334899197494617,0.2812308868501529,0.5262894341512269,0.3665761478860958,0.3133428558465515,0.7796364861536728,0.5533822330888346,0.4129832001304844,0.3551622900016311,0.22383293915962735,0.623355031022572,0.31947006336350386,0.5238660480787365,0.9175746902187767,-2.213555506841361,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2022,2020,2021,2022,validation,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.566919803619385
122616,13322,0.10864813727409148,0.6900000000000001,26817,0.2187071834018399,0.26102845210127906,0.52544662963519,0.3487879618326316,0.28138031196229835,0.7717501016274102,0.46943765281173594,0.3733485565160659,0.32572174196705267,0.23134389548110343,0.642226476686313,0.3333600398598499,0.5326457250176355,0.8957643982606833,-2.2817309367831333,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2022,2020,2021,2022,test,uncalibrated,none,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.566919803619385
122616,13979,0.11400632870098519,0.19918965108953543,26160,0.21334899197494617,0.2812308868501529,0.5262894341512269,0.3665761478860958,0.3133428558465515,0.7796364861536728,0.5533822330888346,0.4129832001304844,0.3551622900016311,0.08982869675563183,0.30129360809147365,0.009130138734714396,0.12403663541745735,1.0037067026151854,0.005492216875191136,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2022,2020,2021,2022,validation,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.566919803619385
122616,13322,0.10864813727409148,0.19918965108953543,26817,0.2187071834018399,0.26102845210127906,0.52544662963519,0.3487879618326316,0.28138031196229835,0.7717501016274102,0.46943765281173594,0.3733485565160659,0.32572174196705267,0.08743103632526793,0.2959189775532489,0.009968123612064329,0.045053843408459415,0.9838961395489901,-0.1092861384486877,T2_min_count_3,T0 AND count_t+1 >= 3,fold_2022,2020,2021,2022,test,platt,validation,lightgbm_no_8w_formula_features,"rolling_8w_mean, rolling_8w_std, rolling_8w_sum, ratio_to_8w_mean",57,69,12.566919803619385
