target_definition,fold_id,validation_year,test_year,split,calibration_method,bin_id,bin_lower,bin_upper,rows,mean_score,observed_rate,abs_gap
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,5,0.4,0.5,20833,0.4490298694234012,0.14083425334805358,0.3081956160753476
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,6,0.5,0.6000000000000001,17185,0.5473878114890406,0.19162059935990688,0.3557672121291337
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,10674,0.6450206600926198,0.2630691399662732,0.38195152012634664
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,8,0.7000000000000001,0.8,5118,0.7420040746313032,0.3698710433763189,0.37213303125498437
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,9,0.8,0.9,1545,0.8378326364296326,0.5488673139158576,0.28896532251377494
T0_current_reference,final_style_2025,2024,2025,test,uncalibrated,10,0.9,1.0,89,0.9190466087316961,0.8426966292134831,0.07634997951821298
T0_current_reference,final_style_2025,2024,2025,validation,platt,1,0.0,0.1,64988,0.05504543864140855,0.055287129931679696,0.00024169129027114267
T0_current_reference,final_style_2025,2024,2025,validation,platt,2,0.1,0.2,35434,0.1432086345211771,0.1478805666873624,0.004671932166185305
T0_current_reference,final_style_2025,2024,2025,validation,platt,3,0.2,0.30000000000000004,15288,0.2428030434937707,0.23933804290947147,0.003465000584299216
T0_current_reference,final_style_2025,2024,2025,validation,platt,4,0.30000000000000004,0.4,6467,0.3424644615014846,0.323488479975259,0.018975981526225594
T0_current_reference,final_style_2025,2024,2025,validation,platt,5,0.4,0.5,2272,0.44029744737874793,0.4397007042253521,0.0005967431533958067
T0_current_reference,final_style_2025,2024,2025,validation,platt,6,0.5,0.6000000000000001,521,0.5304775877189205,0.5220729366602687,0.008404651058651846
T0_current_reference,final_style_2025,2024,2025,validation,platt,7,0.6000000000000001,0.7000000000000001,4,0.6141562093561888,0.75,0.13584379064381125
T0_current_reference,final_style_2025,2024,2025,validation,platt,8,0.7000000000000001,0.8,0,,,
T0_current_reference,final_style_2025,2024,2025,validation,platt,9,0.8,0.9,0,,,
T0_current_reference,final_style_2025,2024,2025,validation,platt,10,0.9,1.0,0,,,
T0_current_reference,final_style_2025,2024,2025,test,platt,1,0.0,0.1,61248,0.05586952396393718,0.05223027690700104,0.0036392470569361346
T0_current_reference,final_style_2025,2024,2025,test,platt,2,0.1,0.2,35892,0.14319796809215146,0.14404324083361195,0.0008452727414604844
T0_current_reference,final_style_2025,2024,2025,test,platt,3,0.2,0.30000000000000004,15803,0.24295666085714349,0.2329304562424856,0.010026204614657891
T0_current_reference,final_style_2025,2024,2025,test,platt,4,0.30000000000000004,0.4,6669,0.3433160969177727,0.3190883190883191,0.024227777829453623
T0_current_reference,final_style_2025,2024,2025,test,platt,5,0.4,0.5,2395,0.4409580824645211,0.4730688935281837,0.03211081106366259
T0_current_reference,final_style_2025,2024,2025,test,platt,6,0.5,0.6000000000000001,593,0.530222909278885,0.6509274873524452,0.12070457807356016
T0_current_reference,final_style_2025,2024,2025,test,platt,7,0.6000000000000001,0.7000000000000001,16,0.6136141559140176,0.9375,0.3238858440859824
T0_current_reference,final_style_2025,2024,2025,test,platt,8,0.7000000000000001,0.8,0,,,
T0_current_reference,final_style_2025,2024,2025,test,platt,9,0.8,0.9,0,,,
T0_current_reference,final_style_2025,2024,2025,test,platt,10,0.9,1.0,0,,,
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,1,0.0,0.1,57262,0.04888058525723865,0.048880583982396704,1.2748419472852213e-09
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,2,0.1,0.2,42559,0.13867807044338448,0.13867807044338448,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,3,0.2,0.30000000000000004,18124,0.24409622599867578,0.24409622599867578,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,4,0.30000000000000004,0.4,4223,0.34383139947904334,0.34383139947904334,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,5,0.4,0.5,2518,0.44281175536139794,0.44281175536139794,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,6,0.5,0.6000000000000001,191,0.5392670157068064,0.5392670157068062,1.1102230246251565e-16
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,7,0.6000000000000001,0.7000000000000001,88,0.625,0.625,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,8,0.7000000000000001,0.8,0,,,
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,9,0.8,0.9,6,0.8333333333333334,0.8333333333333334,0.0
T0_current_reference,final_style_2025,2024,2025,validation,isotonic,10,0.9,1.0,3,0.999999,1.0,1.0000000000287557e-06
T0_current_reference,final_style_2025,2024,2025,test,isotonic,1,0.0,0.1,53472,0.04967867696196484,0.045313435068821066,0.004365241893143773
T0_current_reference,final_style_2025,2024,2025,test,isotonic,2,0.1,0.2,43027,0.13868093774683268,0.13526390406024125,0.0034170336865914364
T0_current_reference,final_style_2025,2024,2025,test,isotonic,3,0.2,0.30000000000000004,18757,0.24421812583688846,0.2388441648451245,0.00537396099176396
T0_current_reference,final_style_2025,2024,2025,test,isotonic,4,0.30000000000000004,0.4,4349,0.3453833828327546,0.3340997930558749,0.01128358977687971
T0_current_reference,final_style_2025,2024,2025,test,isotonic,5,0.4,0.5,2683,0.44375142481305724,0.4815505031680954,0.03779907835503815
T0_current_reference,final_style_2025,2024,2025,test,isotonic,6,0.5,0.6000000000000001,209,0.5407082124693386,0.6842105263157895,0.14350231384645085
T0_current_reference,final_style_2025,2024,2025,test,isotonic,7,0.6000000000000001,0.7000000000000001,97,0.625,0.845360824742268,0.22036082474226804
T0_current_reference,final_style_2025,2024,2025,test,isotonic,8,0.7000000000000001,0.8,0,,,
T0_current_reference,final_style_2025,2024,2025,test,isotonic,9,0.8,0.9,12,0.8453785334600058,0.75,0.0953785334600058
T0_current_reference,final_style_2025,2024,2025,test,isotonic,10,0.9,1.0,10,0.9904672493113635,1.0,0.00953275068863646
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,1,0.0,0.1,23286,0.04581292942783261,0.009361848320879499,0.03645108110695311
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,2,0.1,0.2,14153,0.14923815134299398,0.03864904967144775,0.11058910167154623
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,3,0.2,0.30000000000000004,14530,0.2503282049403876,0.06421197522367515,0.18611622971671243
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,4,0.30000000000000004,0.4,15982,0.35109540885616286,0.09272932048554625,0.2583660883706166
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,5,0.4,0.5,16409,0.4495884821341343,0.131513193978914,0.31807528815522035
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,6,0.5,0.6000000000000001,15261,0.5495353644848792,0.1830810562872682,0.36645430819761093
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,11995,0.6471065025535891,0.2610254272613589,0.38608107529223024
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,8,0.7000000000000001,0.8,7606,0.7445282238100125,0.3961346305548251,0.3483935932551874
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,9,0.8,0.9,3086,0.8389224620567438,0.5732339598185353,0.2656885022382085
T1_min_count_2,fold_2021,2020,2021,validation,uncalibrated,10,0.9,1.0,308,0.9171680707180683,0.7402597402597403,0.176908330458328
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,1,0.0,0.1,20350,0.04760708565121104,0.008648648648648649,0.038958437002562386
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,2,0.1,0.2,14187,0.15008128575770285,0.033551843236766056,0.1165294425209368
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,3,0.2,0.30000000000000004,15397,0.2505518185760323,0.06247970383841008,0.18807211473762223
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,4,0.30000000000000004,0.4,17008,0.35060863879355053,0.09072201317027281,0.2598866256232777
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,5,0.4,0.5,17352,0.44927226020578637,0.12361687413554634,0.32565538607024
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,6,0.5,0.6000000000000001,15534,0.5485251821688187,0.1702716621604223,0.3782535200083964
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,12083,0.6469340005943152,0.23992385996855087,0.4070101406257643
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,8,0.7000000000000001,0.8,7248,0.7447968320624896,0.32905629139072845,0.41574054067176114
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,9,0.8,0.9,3023,0.841560911616556,0.46046973205425074,0.38109117956230526
T1_min_count_2,fold_2021,2020,2021,test,uncalibrated,10,0.9,1.0,434,0.918684615139734,0.5714285714285714,0.3472560437111626
T1_min_count_2,fold_2021,2020,2021,validation,platt,1,0.0,0.1,67087,0.04242938626604417,0.04589562806504986,0.00346624179900569
T1_min_count_2,fold_2021,2020,2021,validation,platt,2,0.1,0.2,25709,0.14428762275446286,0.14411295655218018,0.0001746662022826806
T1_min_count_2,fold_2021,2020,2021,validation,platt,3,0.2,0.30000000000000004,14644,0.24531187091704643,0.22118273695711554,0.024129133959930882
T1_min_count_2,fold_2021,2020,2021,validation,platt,4,0.30000000000000004,0.4,8445,0.3457863670770023,0.3325044404973357,0.013281926579666592
T1_min_count_2,fold_2021,2020,2021,validation,platt,5,0.4,0.5,4607,0.44452952898220766,0.4540915997395268,0.00956207075731913
T1_min_count_2,fold_2021,2020,2021,validation,platt,6,0.5,0.6000000000000001,1910,0.5398817175771308,0.6240837696335079,0.0842020520563771
T1_min_count_2,fold_2021,2020,2021,validation,platt,7,0.6000000000000001,0.7000000000000001,214,0.6187757145667174,0.7383177570093458,0.11954204244262834
T1_min_count_2,fold_2021,2020,2021,validation,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2021,2020,2021,validation,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2021,2020,2021,validation,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2021,2020,2021,test,platt,1,0.0,0.1,66104,0.04427488742532865,0.04645709790632942,0.002182210481000764
T1_min_count_2,fold_2021,2020,2021,test,platt,2,0.1,0.2,27056,0.14422516414194497,0.13427705499704318,0.009948109144901796
T1_min_count_2,fold_2021,2020,2021,test,platt,3,0.2,0.30000000000000004,14567,0.24557943306923863,0.20512116427541704,0.040458268793821583
T1_min_count_2,fold_2021,2020,2021,test,platt,4,0.30000000000000004,0.4,8206,0.34510084712380845,0.2827199610041433,0.062380886119665135
T1_min_count_2,fold_2021,2020,2021,test,platt,5,0.4,0.5,4383,0.44358753254197386,0.3885466575404974,0.055040875001476475
T1_min_count_2,fold_2021,2020,2021,test,platt,6,0.5,0.6000000000000001,1981,0.5431906685735097,0.4901564866229177,0.05303418195059201
T1_min_count_2,fold_2021,2020,2021,test,platt,7,0.6000000000000001,0.7000000000000001,319,0.619820741450777,0.5799373040752351,0.0398834373755419
T1_min_count_2,fold_2021,2020,2021,test,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2021,2020,2021,test,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2021,2020,2021,test,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,1,0.0,0.1,61254,0.03981780969406079,0.03981780781663238,1.87742840718208e-09
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,2,0.1,0.2,34815,0.14246732730145054,0.14246732730145054,0.0
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,3,0.2,0.30000000000000004,12630,0.233729216152019,0.233729216152019,0.0
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,4,0.30000000000000004,0.4,7374,0.3452671548684567,0.3452671548684567,0.0
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,5,0.4,0.5,3858,0.44375324002073624,0.44375324002073613,1.1102230246251565e-16
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,6,0.5,0.6000000000000001,1449,0.5652173913043478,0.5652173913043478,0.0
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,7,0.6000000000000001,0.7000000000000001,641,0.6365054602184088,0.6365054602184087,1.1102230246251565e-16
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,8,0.7000000000000001,0.8,595,0.7344537815126051,0.7344537815126051,0.0
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,fold_2021,2020,2021,validation,isotonic,10,0.9,1.0,0,,,
T1_min_count_2,fold_2021,2020,2021,test,isotonic,1,0.0,0.1,59895,0.04232209650486685,0.0411386593204775,0.0011834371843893535
T1_min_count_2,fold_2021,2020,2021,test,isotonic,2,0.1,0.2,36515,0.14209686413096428,0.13197316171436396,0.010123702416600322
T1_min_count_2,fold_2021,2020,2021,test,isotonic,3,0.2,0.30000000000000004,12575,0.23396731348906455,0.21725646123260436,0.016710852256460185
T1_min_count_2,fold_2021,2020,2021,test,isotonic,4,0.30000000000000004,0.4,7123,0.3445089648756346,0.2883616453741401,0.056147319501494486
T1_min_count_2,fold_2021,2020,2021,test,isotonic,5,0.4,0.5,3724,0.44284261345738746,0.37996777658431796,0.0628748368730695
T1_min_count_2,fold_2021,2020,2021,test,isotonic,6,0.5,0.6000000000000001,1284,0.5645644844152159,0.4727414330218069,0.09182305139340902
T1_min_count_2,fold_2021,2020,2021,test,isotonic,7,0.6000000000000001,0.7000000000000001,722,0.6362930127056221,0.48337950138504154,0.15291351132058056
T1_min_count_2,fold_2021,2020,2021,test,isotonic,8,0.7000000000000001,0.8,778,0.7361817784430884,0.5539845758354756,0.18219720260761285
T1_min_count_2,fold_2021,2020,2021,test,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,fold_2021,2020,2021,test,isotonic,10,0.9,1.0,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,1,0.0,0.1,16421,0.048315912514111894,0.006698739419036599,0.041617173095075295
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,2,0.1,0.2,10173,0.14963461509252537,0.022608866607687014,0.12702574848483836
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,3,0.2,0.30000000000000004,11266,0.2512821049405125,0.04278359666252441,0.2084985082779881
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,4,0.30000000000000004,0.4,13254,0.35125391056865796,0.06888486494643127,0.2823690456222267
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,5,0.4,0.5,15724,0.45127350963283075,0.09329687102518443,0.35797663860764634
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,6,0.5,0.6000000000000001,17324,0.5502980834627976,0.12866543523435697,0.42163264822844065
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,17297,0.6490457639471472,0.17407642943863097,0.4749693345085162
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,8,0.7000000000000001,0.8,13945,0.7469149611110921,0.2521333811401936,0.4947815799708985
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,9,0.8,0.9,6474,0.8394116340922548,0.3860055607043559,0.45340607338789896
T1_min_count_2,fold_2022,2021,2022,validation,uncalibrated,10,0.9,1.0,738,0.9210806838617703,0.5609756097560976,0.3601050741056727
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,1,0.0,0.1,15146,0.04823497325977157,0.006932523438531625,0.04130244982123995
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,2,0.1,0.2,9524,0.1502134877208478,0.020789584208315833,0.12942390351253197
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,3,0.2,0.30000000000000004,11319,0.2522156980860593,0.04187649085608269,0.21033920722997662
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,4,0.30000000000000004,0.4,13883,0.3520241177888204,0.06259454008499604,0.2894295777038244
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,5,0.4,0.5,16266,0.4507693806188228,0.08649944669863519,0.36426993392018764
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,6,0.5,0.6000000000000001,17338,0.5500928941985102,0.11391163917406852,0.4361812550244416
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,17336,0.6499696144038151,0.16595523765574527,0.4840143767480698
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,8,0.7000000000000001,0.8,14451,0.7466434619925327,0.23991419278942633,0.5067292692031065
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,9,0.8,0.9,6519,0.8387160761876806,0.35803037275655775,0.4806857034311229
T1_min_count_2,fold_2022,2021,2022,test,uncalibrated,10,0.9,1.0,834,0.9212461687876792,0.4724220623501199,0.44882410643755927
T1_min_count_2,fold_2022,2021,2022,validation,platt,1,0.0,0.1,65151,0.042526605778406217,0.04673757885527467,0.004210973076868456
T1_min_count_2,fold_2022,2021,2022,validation,platt,2,0.1,0.2,30421,0.14554553954673724,0.13839124289142368,0.007154296655313558
T1_min_count_2,fold_2022,2021,2022,validation,platt,3,0.2,0.30000000000000004,17589,0.24521510479124883,0.22821081357666723,0.017004291214581607
T1_min_count_2,fold_2022,2021,2022,validation,platt,4,0.30000000000000004,0.4,7900,0.34081632097817705,0.3534177215189873,0.01260140054081027
T1_min_count_2,fold_2022,2021,2022,validation,platt,5,0.4,0.5,1538,0.4305684030851318,0.517555266579974,0.08698686349484219
T1_min_count_2,fold_2022,2021,2022,validation,platt,6,0.5,0.6000000000000001,17,0.5072935973250456,0.8235294117647058,0.3162358144396602
T1_min_count_2,fold_2022,2021,2022,validation,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2022,2021,2022,test,platt,1,0.0,0.1,64459,0.04380562192659646,0.04477264617819079,0.0009670242515943256
T1_min_count_2,fold_2022,2021,2022,test,platt,2,0.1,0.2,30245,0.14539667006041132,0.12808728715490164,0.01730938290550968
T1_min_count_2,fold_2022,2021,2022,test,platt,3,0.2,0.30000000000000004,18219,0.24503378284741628,0.2179043855315879,0.02712939731582839
T1_min_count_2,fold_2022,2021,2022,test,platt,4,0.30000000000000004,0.4,8044,0.3399236426444552,0.3252113376429637,0.014712305001491455
T1_min_count_2,fold_2022,2021,2022,test,platt,5,0.4,0.5,1637,0.43196267103082997,0.4563225412339646,0.024359870203134626
T1_min_count_2,fold_2022,2021,2022,test,platt,6,0.5,0.6000000000000001,12,0.5084613973064985,0.5833333333333334,0.07487193602683484
T1_min_count_2,fold_2022,2021,2022,test,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2022,2021,2022,test,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2022,2021,2022,test,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2022,2021,2022,test,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,1,0.0,0.1,62834,0.04449820404558042,0.044498201610592994,2.4349874269691263e-09
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,2,0.1,0.2,35257,0.13943330402473267,0.13943330402473267,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,3,0.2,0.30000000000000004,15726,0.2383314256645046,0.23833142566450463,2.7755575615628914e-17
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,4,0.30000000000000004,0.4,4840,0.3258264462809917,0.3258264462809917,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,5,0.4,0.5,2823,0.4275593340417995,0.4275593340417995,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,6,0.5,0.6000000000000001,898,0.522271714922049,0.522271714922049,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,7,0.6000000000000001,0.7000000000000001,183,0.6284153005464481,0.6284153005464481,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,8,0.7000000000000001,0.8,43,0.7209302325581395,0.7209302325581395,0.0
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,9,0.8,0.9,0,,,
T1_min_count_2,fold_2022,2021,2022,validation,isotonic,10,0.9,1.0,12,0.9999990000000002,1.0,9.99999999806711e-07
T1_min_count_2,fold_2022,2021,2022,test,isotonic,1,0.0,0.1,62027,0.04618702729948003,0.042658842117142534,0.0035281851823374955
T1_min_count_2,fold_2022,2021,2022,test,isotonic,2,0.1,0.2,35260,0.1393276566924106,0.1301474758933636,0.009180180799047005
T1_min_count_2,fold_2022,2021,2022,test,isotonic,3,0.2,0.30000000000000004,16385,0.23835262108510052,0.22563320109856577,0.012719419986534752
T1_min_count_2,fold_2022,2021,2022,test,isotonic,4,0.30000000000000004,0.4,4999,0.32623796042832637,0.3032606521304261,0.02297730829790029
T1_min_count_2,fold_2022,2021,2022,test,isotonic,5,0.4,0.5,2726,0.4279639888790376,0.3987527512839325,0.029211237595105077
T1_min_count_2,fold_2022,2021,2022,test,isotonic,6,0.5,0.6000000000000001,948,0.5224987951995392,0.45358649789029537,0.06891229730924386
T1_min_count_2,fold_2022,2021,2022,test,isotonic,7,0.6000000000000001,0.7000000000000001,211,0.6320699904444991,0.5118483412322274,0.12022164921227163
T1_min_count_2,fold_2022,2021,2022,test,isotonic,8,0.7000000000000001,0.8,50,0.7209302325581395,0.42,0.3009302325581395
T1_min_count_2,fold_2022,2021,2022,test,isotonic,9,0.8,0.9,2,0.8607171026096957,0.5,0.3607171026096957
T1_min_count_2,fold_2022,2021,2022,test,isotonic,10,0.9,1.0,8,0.999999,0.625,0.37499899999999997
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,1,0.0,0.1,19203,0.05066510070456401,0.009738061761183149,0.04092703894338086
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,2,0.1,0.2,12856,0.15080858315609422,0.03788114499066584,0.11292743816542838
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,3,0.2,0.30000000000000004,14654,0.25147622101416867,0.057117510577316774,0.19435871043685188
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,4,0.30000000000000004,0.4,16243,0.3504843062105996,0.08446715508218926,0.26601715112841035
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,5,0.4,0.5,16698,0.45032016005025466,0.11145047311055216,0.3388696869397025
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,6,0.5,0.6000000000000001,16058,0.549317257360139,0.15057915057915058,0.3987381067809884
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,7,0.6000000000000001,0.7000000000000001,13972,0.6477429866423058,0.1968937875751503,0.4508491990671555
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,8,0.7000000000000001,0.8,8885,0.744747557367479,0.2769836803601576,0.4677638770073214
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,9,0.8,0.9,3608,0.8398533241266847,0.4041019955654102,0.43575132856127446
T1_min_count_2,fold_2023,2022,2023,validation,uncalibrated,10,0.9,1.0,439,0.9193903859764488,0.6104783599088838,0.30891202606756507
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,1,0.0,0.1,19358,0.050757768368325205,0.009763405310465958,0.04099436305785925
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,2,0.1,0.2,13175,0.1508290049752277,0.03377609108159393,0.11705291389363376
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,3,0.2,0.30000000000000004,14541,0.25136582225337967,0.057355064988652775,0.19401075726472689
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,4,0.30000000000000004,0.4,16552,0.35048966864608266,0.08645480908651522,0.26403485955956746
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,5,0.4,0.5,16927,0.4503168628671581,0.11803627340934601,0.3322805894578121
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,6,0.5,0.6000000000000001,16605,0.5493590175969786,0.1545919903643481,0.39476702723263046
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,7,0.6000000000000001,0.7000000000000001,13740,0.6476658287346115,0.20749636098981078,0.44016946774480076
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,8,0.7000000000000001,0.8,8479,0.7435027061073622,0.29472815190470575,0.4487745542026565
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,9,0.8,0.9,2974,0.8378948282597537,0.4014794889038332,0.4364153393559205
T1_min_count_2,fold_2023,2022,2023,test,uncalibrated,10,0.9,1.0,265,0.9188643560838335,0.5773584905660377,0.3415058655177958
T1_min_count_2,fold_2023,2022,2023,validation,platt,1,0.0,0.1,68926,0.0475614504269466,0.05082262136204045,0.0032611709350938503
T1_min_count_2,fold_2023,2022,2023,validation,platt,2,0.1,0.2,31057,0.1443604621533064,0.14161058698522072,0.0027498751680856692
T1_min_count_2,fold_2023,2022,2023,validation,platt,3,0.2,0.30000000000000004,15346,0.24337027027855163,0.2263130457448195,0.017057224533732124
T1_min_count_2,fold_2023,2022,2023,validation,platt,4,0.30000000000000004,0.4,5922,0.3406074611924987,0.34093211752786223,0.000324656335363549
T1_min_count_2,fold_2023,2022,2023,validation,platt,5,0.4,0.5,1359,0.4320710435505244,0.5158204562178073,0.08374941266728286
T1_min_count_2,fold_2023,2022,2023,validation,platt,6,0.5,0.6000000000000001,6,0.5059688005861371,1.0,0.49403119941386286
T1_min_count_2,fold_2023,2022,2023,validation,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2023,2022,2023,test,platt,1,0.0,0.1,69638,0.04756495597235232,0.05059019500847239,0.0030252390361200643
T1_min_count_2,fold_2023,2022,2023,test,platt,2,0.1,0.2,31676,0.14411769463529245,0.14954539714610432,0.0054277025108118715
T1_min_count_2,fold_2023,2022,2023,test,platt,3,0.2,0.30000000000000004,15110,0.24297190660673734,0.23600264725347453,0.006969259353262813
T1_min_count_2,fold_2023,2022,2023,test,platt,4,0.30000000000000004,0.4,5258,0.33972712668098604,0.3592620768352986,0.019534950154312558
T1_min_count_2,fold_2023,2022,2023,test,platt,5,0.4,0.5,929,0.42997402356980846,0.4757804090419806,0.04580638547217214
T1_min_count_2,fold_2023,2022,2023,test,platt,6,0.5,0.6000000000000001,5,0.5057699338610258,0.8,0.2942300661389743
T1_min_count_2,fold_2023,2022,2023,test,platt,7,0.6000000000000001,0.7000000000000001,0,,,
T1_min_count_2,fold_2023,2022,2023,test,platt,8,0.7000000000000001,0.8,0,,,
T1_min_count_2,fold_2023,2022,2023,test,platt,9,0.8,0.9,0,,,
T1_min_count_2,fold_2023,2022,2023,test,platt,10,0.9,1.0,0,,,
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,1,0.0,0.1,62221,0.04484016833544945,0.0448401665032706,1.8321788530784033e-09
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,2,0.1,0.2,39543,0.13749589054952835,0.13749589054952835,0.0
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,3,0.2,0.30000000000000004,15796,0.240503925044315,0.240503925044315,0.0
T1_min_count_2,fold_2023,2022,2023,validation,isotonic,4,0.30000000000000004,0.4,3017,0.35531985415976136,0.35531985415976136,0.0
