candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,rows,positive_rows,positive_share,threshold,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,default_0_5,122616,15574,0.12701441899915183,0.5,9480,0.07731454296339793,0.854015789130293,0.5872655449646573,0.3773206751054852,0.22967766790805189,0.9448534220212627,0.8939594823928723,0.28554322663047815,0.2491779982166741,0.7489987295738498,0.3042300637179475,101139,5903,11997,3577
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,default_0_5,247590,31570,0.12750918857789087,0.5,18364,0.07417100852215357,0.8578537097621067,0.5912780207794671,0.4013286865606622,0.23344947735191637,0.9491065642070179,0.8944273337230506,0.29518965033844674,0.25476341915323136,0.7569011291232697,0.3209093745791544,205026,10994,24200,7370
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_f1,122616,15574,0.12701441899915183,0.336409,27795,0.2266833039733803,0.7762037580739871,0.6630506837080379,0.28652635366073037,0.5113650956722743,0.8147362717438015,0.9197435167315258,0.36726694182480574,0.44199753582488815,0.7489987295738498,0.3042300637179475,87211,19831,7610,7964
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,best_f1,247590,31570,0.12750918857789087,0.336409,52506,0.21206833878589604,0.7871965749828346,0.66335368471056,0.2988991734277987,0.49711751662971176,0.8295898527914082,0.9186196715261118,0.373328892906418,0.4389046122179589,0.7569011291232697,0.3209093745791544,179208,36812,15876,15694
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_f2,122616,15574,0.12701441899915183,0.180832,62214,0.507388921511059,0.5730573497749071,0.6771465268855665,0.2044395152216543,0.8166816489020162,0.5376114048691168,0.9527333532002251,0.3270170206201471,0.5107621877760823,0.7489987295738498,0.3042300637179475,57547,49495,2855,12719
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,best_f2,247590,31570,0.12750918857789087,0.180832,118295,0.47778585564845105,0.5988569812997294,0.6849604752454759,0.21364385646054357,0.8005384859043395,0.5693824645866123,0.9512974206272478,0.3372768825276082,0.5166717775733415,0.7569011291232697,0.3209093745791544,122998,93022,6297,25273
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_balanced_accuracy,122616,15574,0.12701441899915183,0.236265,47722,0.389198799504143,0.6646114699549814,0.6847846128081221,0.23230375927245295,0.7118274046487736,0.6577418209674707,0.9400753064330921,0.3502906976744186,0.5038266465487465,0.7489987295738498,0.3042300637179475,70406,36636,4488,11086
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,best_balanced_accuracy,247590,31570,0.12750918857789087,0.236265,89859,0.36293469041560644,0.6865099559756048,0.6896592528284828,0.2437819250158582,0.6938866012036744,0.6854319044532914,0.9387311308493574,0.3608034324584737,0.5067572256742189,0.7569011291232697,0.3209093745791544,148067,67953,9664,21906
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_precision_at_min_recall,122616,15574,0.12701441899915183,0.241333,46514,0.3793469041560645,0.6718209695308932,0.6844695694470824,0.23485402244485531,0.7014254526775395,0.6675136862166252,0.9388977950645186,0.3518876433449298,0.5019759213307601,0.7489987295738498,0.3042300637179475,71452,35590,4650,10924
002_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_sqrt,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,sqrt,2.6215585715781695,test,best_precision_at_min_recall,247590,31570,0.12750918857789087,0.241333,87706,0.3542388626358092,0.6927339553293752,0.6890879468128412,0.24627733564408363,0.6841938549255623,0.6939820387001203,0.937642290660729,0.3621851839431235,0.5047059153402559,0.7569011291232697,0.3209093745791544,149914,66106,9970,21600
