candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,threshold,tn,fp,fn,tp
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_precision_at_min_recall,0.264062,150549,65471,9885,21685
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_recall_at_min_precision,0.29,76971,30071,5522,10052
006_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_recall_at_min_precision,0.29,160190,55830,11512,20058
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,default_0_5,0.5,96535,10507,10239,5335
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,default_0_5,0.5,196693,19327,20805,10765
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_f1,0.396774,85313,21729,7092,8482
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_f1,0.396774,175847,40173,14851,16719
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_f2,0.25,59312,47730,2995,12579
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_f2,0.25,125810,90210,6489,25081
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_balanced_accuracy,0.295,68614,38428,4127,11447
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_balanced_accuracy,0.295,143905,72115,8856,22714
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_precision_at_min_recall,0.313936,72066,34976,4640,10934
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_precision_at_min_recall,0.313936,150542,65478,9924,21646
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_recall_at_min_precision,0.34,76587,30455,5419,10155
007_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_half,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_recall_at_min_precision,0.34,159300,56720,11398,20172
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,default_0_5,0.5,77881,29161,5666,9908
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,default_0_5,0.5,162187,53833,11967,19603
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_f1,0.55,84901,22141,7035,8539
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_f1,0.55,175078,40942,14768,16802
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_f2,0.401311,62467,44575,3370,12204
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_f2,0.401311,132620,83400,7253,24317
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_balanced_accuracy,0.434578,67842,39200,4033,11541
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_balanced_accuracy,0.434578,143080,72940,8773,22797
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_precision_at_min_recall,0.46,71801,35241,4671,10903
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_precision_at_min_recall,0.46,150612,65408,9949,21621
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_recall_at_min_precision,0.495,77133,29909,5538,10036
008_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_balanced,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_recall_at_min_precision,0.495,160801,55219,11673,19897
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,default_0_5,0.5,106545,497,14962,612
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,default_0_5,0.5,214813,1207,30077,1493
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,best_f1,0.17,86470,20572,7324,8250
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,best_f1,0.17,177360,38660,15195,16375
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,best_f2,0.095,60501,46541,3095,12479
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,best_f2,0.095,127632,88388,6619,24951
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,best_balanced_accuracy,0.11132,67852,39190,4023,11551
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,best_balanced_accuracy,0.11132,141998,74022,8500,23070
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,best_precision_at_min_recall,0.121911,72062,34980,4644,10930
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,best_precision_at_min_recall,0.121911,150258,65762,9753,21817
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,validation,best_recall_at_min_precision,0.135,76668,30374,5428,10146
009_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,none,1.0,test,best_recall_at_min_precision,0.135,158998,57022,11268,20302
010_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,default_0_5,0.5,100748,6294,11695,3879
010_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,default_0_5,0.5,204186,11834,23719,7851
010_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,sqrt,2.6215585715781695,validation,best_f1,0.350967,86831,20211,7386,8188
010_E1_main_2015_2025_xgboost_xgb_shallow_depth5_lr003_pw_sqrt,E1_main_2015_2025,xgboost,xgb_shallow_depth5_lr003,prospective_forecast_available,sqrt,2.6215585715781695,test,best_f1,0.350967,178556,37464,15547,16023
